path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,teo_Xdist,teo_Ydist,teo_point_vel,Energy,energy_new
163,6,45,116.9000244140625,2.8284271247461903,2,-2,0.0628539361054709,4018549.468205644,1977525.3930383236
163,5,68,182.79998779296875,5.0,-3,4,0.07352941176470588,34540209.404139444,10067863.791835338
163,4,50,140.3499755859375,1.4142135623730951,1,-1,0.0282842712474619,19798433.674705967,7123112.623159467
163,3,40,105.5001220703125,2.23606797749979,-1,-2,0.05590169943749475,1222801.7980608237,256268.90538563108
163,2,56,151.7999267578125,1.4142135623730951,1,-1,0.02525381361380527,7095797.120597768,3016129.9647485646
163,1,50,143.9500732421875,2.23606797749979,-1,2,0.044721359549995794,48467632.506818205,12993660.280786572
164,8,52,145.05001831054688,2.23606797749979,1,2,0.04300130725961134,5716749.360818807,1810872.6395539409
164,7,63,170.94998168945312,2.23606797749979,-2,1,0.03549314249999666,4915296.112545637,1345207.2677480215
164,6,55,143.35000610351562,1.4142135623730951,1,-1,0.025712973861329,6472205.028207487,2756607.7371033565
164,5,65,175.45001220703125,3.1622776601683795,1,-3,0.04865042554105199,18875703.04656356,6064932.019678004
164,4,41,115.300048828125,1.4142135623730951,1,1,0.034493013716416956,12508523.39330126,4993477.710706781
165,9,40,111.34999084472656,3.1622776601683795,1,-3,0.07905694150420949,59274192.1734767,18718274.260306608
165,8,68,187.5499725341797,1.4142135623730951,-1,-1,0.020797258270192576,20329551.11162754,5819641.355438555
165,7,68,187.10006713867188,4.242640687119285,3,3,0.06239177481057772,8661831.421903368,3151857.4447624646
165,6,55,153.1500244140625,3.605551275463989,-2,-3,0.0655554777357089,11816932.667837782,4982862.676365358
165,5,48,134.79998779296878,4.123105625617661,1,4,0.0858980338670346,16670777.45643023,6598254.694712361
165,4,49,131.00006103515622,2.8284271247461903,2,-2,0.05772300254584062,3224808.6023964197,880817.6698434036
165,3,66,187.3499755859375,2.23606797749979,-2,-1,0.03387981784090591,28286269.519034516,6230848.491214651
166,9,61,164.60000610351562,4.242640687119285,3,3,0.06955148667408663,4562488.562563432,1777440.6172609574
166,8,60,159.49996948242188,4.123105625617661,-4,-1,0.06871842709362767,3317163.4118339675,1424926.7676257696
166,7,49,124.60003662109376,4.47213595499958,4,2,0.09126808071427714,3100960.333553169,1214841.5312455078
166,6,68,185.95001220703125,3.1622776601683795,-3,-1,0.046504083237770284,12618532.145893347,3468528.577129347
166,5,45,124.29998779296876,2.23606797749979,2,-1,0.049690399499995326,25296422.754979216,6925232.3131489055
166,4,45,122.89990234375,2.23606797749979,1,-2,0.049690399499995326,22256489.086310096,8705027.071015002
166,3,54,156.89990234375,2.8284271247461903,-2,2,0.052378280087892415,16343682.440751825,7030944.334179629
166,2,69,199.0001220703125,1.4142135623730951,1,1,0.02049584873004486,7117487.236793735,964108.7471784558
167,9,58,147.35000610351562,1.4142135623730951,-1,1,0.024382992454708537,2791770.7755004438,585770.5740649449
167,8,49,137.44998168945312,2.23606797749979,1,2,0.04563404035713857,5562493.178546056,1905810.2099579114
167,7,45,120.55001831054688,2.23606797749979,2,1,0.049690399499995326,16758237.471817385,5315806.543742285
167,6,52,148.64996337890625,3.1622776601683795,-3,-1,0.060813031926314993,29515627.650444303,10153645.258448247
167,5,46,124.79998779296876,2.23606797749979,2,1,0.04861017342390848,8622828.701269023,4021632.618253203
167,4,68,192.85003662109372,2.23606797749979,-1,-2,0.032883352610291024,4909404.317341535,866560.8439110948
167,3,68,185.25,2.8284271247461903,2,-2,0.04159451654038515,9811973.979174487,3266386.23909986
167,2,62,178.7999267578125,2.23606797749979,-2,1,0.03606561254031919,28166875.739213254,6310030.065096847
168,8,48,131.29998779296878,3.1622776601683795,3,-1,0.06588078458684124,5751952.06097678,2041157.5039787833
168,7,57,155.19998168945312,2.23606797749979,-1,2,0.03922926276315421,4165457.671225708,1585292.7272015992
168,6,47,123.9000244140625,1.4142135623730951,1,-1,0.030089650263257342,3116080.500308774,1382154.5852249006
168,5,45,131.29998779296878,2.8284271247461903,-2,-2,0.0628539361054709,12822444.697953254,3989939.1299209935
168,4,57,159.0999755859375,4.123105625617661,1,4,0.07233518641434493,4065549.714639219,1484387.1993127794
169,9,54,150.5999755859375,2.23606797749979,2,-1,0.04140866624999611,26174265.147794764,9047973.880909123
169,8,45,124.94998168945312,3.1622776601683795,-3,1,0.07027283689263066,31189109.807878014,10848538.014302118
169,7,63,178.75,2.23606797749979,2,-1,0.03549314249999666,85129742.20763275,21413236.588162098
169,6,63,177.35003662109375,4.47213595499958,-2,4,0.07098628499999332,7697597.5920003,1968732.9900063588
169,5,41,103.04998779296876,4.47213595499958,4,-2,0.10907648670730682,4685009.857331457,1849586.4906516618
169,4,52,148.84991455078125,2.23606797749979,-2,-1,0.04300130725961134,14549361.274780024,5261367.709775505
170,9,62,173.39999389648438,2.23606797749979,1,2,0.03606561254031919,67795361.66064115,17004715.367065065
170,8,69,185.300048828125,4.47213595499958,2,-4,0.0648135645652113,5306581.269200977,1098931.232212186
170,7,51,142.95001220703125,2.23606797749979,-2,1,0.043844470147054705,58657980.86639308,19012007.932991322
170,6,48,131.79998779296878,2.23606797749979,2,1,0.04658474953124562,17099596.856434822,5811769.2916872
170,5,50,142.4000244140625,4.123105625617661,-4,1,0.0824621125123532,8607475.729890121,3146500.221906033
171,10,59,167.65000915527344,5.0,3,4,0.0847457627118644,6534995.427836644,1768591.5023950962
171,9,56,156.1500244140625,3.605551275463989,-2,-3,0.06438484420471409,11655868.002579272,4564380.584132413
171,8,52,146.90005493164062,3.1622776601683795,3,1,0.060813031926314993,25582708.6710176,8662108.154798605
171,7,50,138.550048828125,2.8284271247461903,-2,-2,0.0565685424949238,4943655.923647768,1377569.4978815883
171,6,64,184.0,3.1622776601683795,1,3,0.04941058844013093,44590280.066930704,11748068.484057022
171,5,43,123.4000244140625,3.1622776601683795,1,-3,0.07354134093414837,32322041.33794221,8294533.411125294
171,4,57,163.8499755859375,5.656854249492381,-4,4,0.09924305700863825,29897198.544053536,9086568.950840607
171,3,56,163.050048828125,4.242640687119285,3,-3,0.0757614408414158,21267300.596494168,7365917.451377837
172,9,63,180.6000213623047,1.4142135623730951,1,1,0.022447834323382463,20928494.018599637,6411213.466845721
172,8,58,163.54998779296875,2.23606797749979,1,-2,0.03855289616378948,16529446.899500288,4171852.047171372
