,path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
550,19,2,97,71.8499755859375,7.071067811865476,10.190252837102753,5.0,5.0,6.013860702514648,2.171442031860352,0.0275989193469286,0.0728976063078915,1022685.0337542605,161700.70178148212
551,19,1,75,72.05001831054688,5.656854249492381,12.498699849187556,4.0,4.0,0.7550473213195801,1.914206504821777,0.05378028005361557,0.07542472332656508,1185633.4481488287,178740.96756386175
552,20,8,83,82.0999984741211,7.6157731058639095,26.846116099146208,7.0,3.0,1.8978362083435056,1.9864859580993648,0.08417458087205887,0.09175630248028806,1467601.9887374162,211830.10081519443
553,20,7,71,93.9499969482422,1.0,12.945078277378695,0.0,1.0,10.732637316046748,13.798510064050785,0.02842188440263272,0.014084507042253518,1536973.9157800975,213139.93316906973
554,20,6,97,79.04998779296875,1.4142135623730951,17.82035444429319,1.0,1.0,4.192595720291139,1.1623682975769043,0.21784083545207972,0.0145795212615783,1353912.4913215996,204109.98784950265
555,20,5,79,72.94998168945312,1.0,17.682669251151665,0.0,1.0,8.884024143218994,5.8660255670547485,0.07925581187009811,0.012658227848101266,1113383.9397595774,176041.45799459843
556,20,4,74,81.95004272460938,1.0,10.059131230774176,1.0,0.0,5.405067443847656,5.1346495151519775,0.02047795802354813,0.013513513513513514,1221764.7142826323,182129.93024310493
557,20,3,87,65.94998168945311,2.0,7.453571624217751,0.0,2.0,0.8556265830993652,2.1998677253723145,0.0018385823350399735,0.02298850574712644,868137.7486421283,144689.62477368806
558,20,2,73,89.95004272460938,7.071067811865476,8.080454226340859,5.0,5.0,0.8628849983215332,0.2919192314147949,0.011099491268396378,0.0968639426282942,1377225.6303412458,196746.51862017802
559,20,1,99,78.0499267578125,10.816653826391967,8.12168102903326,9.0,6.0,0.19548320770263672,0.8931622505187988,0.02782585471868515,0.10925912955951483,1254734.726124763,185000.54247531414
560,21,7,77,109.1999969482422,7.6157731058639095,24.406253960211764,7.0,3.0,0.930091381072998,1.029766082763672,0.08143669366836548,0.0989061442319988,2105136.558308612,267352.6102579377
561,21,6,97,77.94999694824219,2.0,22.96851649277768,0.0,2.0,7.9095425742521,11.903924103244204,0.09695461392402648,0.020618556701030927,1385454.1832438286,211279.7822060104
562,21,5,79,90.95001220703124,2.8284271247461903,19.39339048745283,2.0,2.0,8.721057474613191,9.158255219459534,0.09048356860876083,0.03580287499678722,1550069.1147971426,219212.87647617768
563,21,3,95,96.95001220703124,9.219544457292887,20.159488493228626,7.0,6.0,1.6730508804321291,9.188892126083372,0.03578786551952362,0.09704783639255672,1604933.266296023,220454.53855843324
564,21,2,99,69.94998168945311,8.0,10.947052654972202,8.0,0.0,0.9479961395263672,6.262101173400879,0.010907758958637714,0.08080808080808081,942272.9505883806,152856.85713752385
565,21,1,78,75.04998779296875,9.0,12.311857191966945,0.0,9.0,0.0931243896484375,1.164513349533081,0.06330238282680511,0.1153846153846154,1225032.974121782,182617.13365433636
566,22,8,87,106.0999984741211,7.810249675906653,21.74497613213085,5.0,6.0,1.9094338417053225,2.0507378578186035,0.05577534809708595,0.08977298478053625,1854690.0393663992,243532.73312966022
567,22,6,83,89.94999694824219,5.0,13.314789287125867,5.0,0.0,13.83169662306318,3.966478326066864,0.04339038953185082,0.060240963855421686,1380005.4902850222,199186.63532480475
568,22,5,91,80.99996948242188,5.0,17.154951419072358,0.0,5.0,3.151111125946045,4.919024705886841,0.05340740829706192,0.054945054945054944,1163168.9117782055,177381.5961015079
569,22,4,83,76.94998168945312,4.47213595499958,11.966984506747455,2.0,4.0,2.0486602783203125,4.0242629051208505,0.0281896498054266,0.05388115608433229,1066104.4817529884,166497.547481667
570,22,3,80,70.44998168945312,3.0,12.458545944444644,0.0,3.0,0.35033416748046875,3.0902340412139893,0.078268863260746,0.0375,1089293.4743853682,170119.05969547294
