,path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
132,7,2,88,84.95001220703125,2.8284271247461903,2.934961822828124,2.0,2.0,1.8986549377441413,2.125617980957028,0.04737716255384305,0.03214121732666125,2027326.5992364902,255419.14323266962
133,7,1,75,70.10000610351561,1.4142135623730951,1.4420987918774484,1.0,1.0,0.9566726684570296,1.0099196434020996,0.027522958030826168,0.01885618083164127,1732224.1451287062,229438.69299123052
134,8,8,86,96.1999969482422,7.810249675906653,22.150973815357947,5.0,6.0,12.952096912544224,17.93141640909016,0.0802586279066934,0.09081685669658901,2700157.586936275,313886.9437175509
135,8,7,86,84.94999694824219,5.0,5.292254840944429,0.0,5.0,0.743047237396242,5.124833345413208,0.09415012731727572,0.05813953488372092,2024453.5798327925,257105.86174475495
136,8,6,81,79.94998168945312,5.656854249492381,5.699039659026009,4.0,4.0,3.8767477273941036,4.067549467086792,0.0915754577765862,0.06983770678385655,1944362.0273127744,251016.0583593489
137,8,3,93,90.95001220703124,3.6055512754639887,3.7783197282453416,3.0,2.0,3.045096516609192,2.0382843017578125,0.05158593402459071,0.03876936855337623,2132737.46191257,264533.5250367877
138,8,2,82,79.69998168945312,4.0,3.917664737532792,0.0,4.0,0.36086106300354,3.8284618854522687,0.058986068601635376,0.04878048780487805,1670377.2862854484,225233.62733507462
139,8,1,77,75.04995727539062,2.8284271247461903,2.9118449416330443,2.0,2.0,1.9099349975585935,2.097963571548462,0.04303169701942953,0.036732819801898575,1839498.7953726302,239482.34492010012
140,9,8,76,86.0999984741211,4.123105625617661,8.654058475384268,4.0,1.0,7.9968896435452725,3.1459296390603413,0.047479422071774025,0.054251389810758686,2099295.4539384083,262411.93174230104
141,9,7,85,76.55000305175781,1.0,1.270992929052282,0.0,1.0,0.6404402256011927,0.9265276193618772,0.026018070776692846,0.011764705882352941,1640613.2966685786,221220.25179386442
142,9,6,81,78.94999694824219,3.0,2.9031429708682284,3.0,0.0,2.8641991615295397,0.17226278781890916,0.03860088415344113,0.037037037037037035,1700155.681224479,227192.8594042591
143,9,4,71,70.79997253417969,12.041594578792296,12.015700317637815,9.0,8.0,8.818333625793457,7.780680179595947,0.21089151449501514,0.1695999236449619,1757839.211804807,248596.0053805589
144,9,3,86,84.94998168945312,7.071067811865476,8.067387836414564,5.0,5.0,5.62758111953735,5.389913082122803,0.1578373116441071,0.08222171874262181,2011762.5609215063,259717.4298324193
145,9,2,86,83.94998168945312,4.242640687119285,4.443767404002253,3.0,3.0,3.0924286842346187,3.040032148361206,0.06754664393236577,0.04933303124557308,1860860.8941563044,242263.45329701144
146,9,1,78,76.10003662109375,2.8284271247461903,2.9227323190504126,2.0,2.0,2.0487022399902357,2.0105068683624268,0.04516743712833729,0.03626188621469475,1793509.0720500022,235499.2785524369
147,10,8,95,107.0999984741211,10.198039027185569,31.34364748270989,10.0,2.0,29.659068012144413,9.793488336203154,0.0905133064642742,0.10734777923353232,2932901.560245368,334235.15250493377
148,10,7,88,78.95000457763672,1.0,1.7328862779594383,0.0,1.0,1.1733808517456021,0.971531629562377,0.04420161763714119,0.011363636363636364,1646573.4827018562,222023.92311464265
149,10,6,82,81.95001220703125,9.486832980505136,9.321733716239404,9.0,3.0,8.84154188632965,2.8874053955078125,0.1127629906200526,0.11569308512811145,1913236.591827863,253414.37725968505
