path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
24,2,147,382.60003662109375,20.248456731316587,22.587748117315982,11.0,17.0,20.959179192592273,16.869008742934962,0.028920017182827,0.13774460361439855,8014900.708809873,637631.2640838916
24,1,232,470.74993896484375,2.8284271247461903,6.047384444429993,2.0,2.0,7.068394184112549,7.022910833358765,0.014107879251241684,0.012191496227354269,11863981.2011886,826602.7383803219
25,4,244,175.8000030517578,15.231546211727817,29.847570868684077,14.0,6.0,2.036705017089844,1.9730179309844968,0.059929359704256065,0.06242436972019597,2589205.584222473,313987.29735848063
25,3,106,262.54998779296875,7.810249675906654,31.806039413266127,6.0,5.0,13.388124063145368,22.654550999403,0.015516285784542559,0.07368160071610051,3636160.389962904,377052.2678683678
25,2,188,167.75003051757812,3.0,47.43669804965341,3.0,0.0,7.953383445739746,1.4893455505371094,0.09571651369333267,0.015957446808510637,2014065.9174633168,262209.04843814304
25,1,117,325.75,19.235384061671343,20.538358997681087,3.0,19.0,3.319995880126953,18.626314878463745,0.0053832712583243856,0.16440499198009695,5020753.24882407,466165.2362219588
26,4,217,232.5,28.284271247461902,54.98935011086961,20.0,20.0,2.986907958984375,1.4338712692260742,0.006406205240637064,0.13034226381318847,3437490.0683755786,366437.6725214848
26,3,133,176.65000915527344,3.0,22.295544068853303,3.0,0.0,33.66755600459874,6.896452513989061,0.039609894156456,0.022556390977443608,1892219.3089472062,244284.46236415458
26,2,105,167.55001831054688,19.235384061671343,20.237249578157773,3.0,19.0,5.055458068847656,4.980490803718566,0.00324539327993989,0.18319413392067946,1682337.7548624391,224811.83884034766
26,1,120,310.75,1.0,38.992820279502126,1.0,0.0,1.2592411041259766,0.5073295831680298,0.07571576535701753,0.008333333333333333,4644882.338002808,446954.0113666766
27,4,122,376.95001220703125,14.866068747318506,80.46096130479435,10.0,11.0,2.8914794921875,18.839661121368405,0.03457489237189293,0.12185302251900415,6675973.973953949,572460.0454906572
27,2,140,264.7499389648437,3.0,44.279549149064756,0.0,3.0,36.89028627546213,39.70160560123623,0.1526532620191574,0.02142857142857143,3473381.921151474,368177.747287298
27,1,177,185.9000244140625,20.615528128088304,23.38176449976382,19.0,8.0,0.5310935974121094,15.90729570388794,0.0366046130657196,0.1164719103281825,2107618.563029807,261417.909080691
28,4,183,320.2499694824219,13.601470508735444,54.82218456860831,8.0,11.0,0.0321197509765625,3.348461747169494,0.038462743163108826,0.07432497545757073,5173058.180932707,478249.3980079833
28,3,183,190.29998779296875,6.0,28.736364380981822,0.0,6.0,29.861581651959572,11.942366329953074,0.015461124479770659,0.03278688524590164,2098527.566975771,264389.62198244437
28,1,104,286.89996337890625,21.95449840010015,32.85891486583175,19.0,11.0,10.019712448120117,9.9617201089859,0.004834315273910761,0.21110094615480912,3899953.2026278814,395980.2528488795
29,4,140,222.9499969482422,15.033296378372908,32.369498290260694,15.0,1.0,12.159083366394045,4.327937602996826,0.0842803418636322,0.10738068841694934,2973508.0375996106,332448.3051857365
