path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,teo_point_vel,Energy,energy_new,avg_energy
260,2,130,13.04998779296875,2.23606797749979,3.8835700801175017,2.0,1.0,7.148218870162964,1.9211577177047732,0.017200522903844537,1295707.8340702888,334579.22733207745,86387.98502960542
260,1,129,130.19999694824222,4.242640687119285,10.786947545392694,3.0,3.0,0.4520807266235352,0.27909302711486816,0.03288868749704872,27674450.934882987,3875991.66777717,393547.327596741
260,0,111,153.20001220703125,6.324555320336759,9.013691368890418,6.0,2.0,6.768573522567749,1.6868990659713743,0.05697797585888972,42541500.91460566,5343296.37741462,483759.32385551924
261,5,85,0.0,5.385164807134504,8.073741980352649,5.0,2.0,4.27239465713501,3.209426343441009,0.06335488008393533,1121685.3505771349,278133.5951671712,65556.71707283358
261,4,107,101.9000015258789,2.23606797749979,0.9277166348754134,1.0,2.0,0.9787717817185636,3.916399955309316,0.020897831565418596,16683047.568689846,2508412.925450492,293587.5264363275
261,3,91,88.64999389648438,5.0,4.015950101611938,3.0,4.0,0.9241438152434114,0.028560777634993432,0.054945054945054944,12993785.685602756,2124880.5783214853,263558.99856586923
261,2,116,112.94998168945312,3.1622776601683795,9.099349384601428,1.0,3.0,0.981246292591095,2.855684248264879,0.027261014311796374,19914163.349569038,3040126.7811446767,335725.8399028177
261,1,72,67.95001220703125,6.4031242374328485,3.9739189771202033,5.0,4.0,3.5812346935272217,3.894258201122284,0.08893228107545623,8168027.7952756835,1425134.4610885824,201544.44830767452
261,0,88,24.050018310546875,8.54400374531753,4.716785458431257,3.0,8.0,1.1044787168502808,2.0232203602790837,0.09709095165133558,4055386.198445021,810942.6922628189,156065.99389176612
262,5,133,135.14999389648438,3.1622776601683795,10.16556050815018,3.0,1.0,0.8501313924789429,0.9902195930480956,0.023776523760664508,28799128.001294527,4004154.8174709715,402432.7009710674
262,4,110,38.05000305175781,7.615773105863909,4.489186449233644,7.0,3.0,5.689514398574829,3.1658537606781465,0.06923430096239917,6496437.280295477,1114432.6337466754,193997.82060315597
262,3,137,138.14999389648438,4.123105625617661,10.414884645177407,1.0,4.0,0.67685866355896,1.0128244161605835,0.030095661500858836,26990998.10264221,3681049.006504481,375695.4910047889
262,2,88,80.94999694824219,1.4142135623730951,6.57656854320811,1.0,1.0,6.335877847508527,2.906089425086975,0.016070608663330627,19526801.682857655,2592252.726817182,340379.4586292529
