path_num,points,times,Energy,total_dist,Total_time,avg_path_vel
283,"-4,0,1;-1,1,1;0,-3,1;0,0,1;-1,1,1;0,-1,1;0,-1,1;-1,0,1","50,101,79,107,117,53,91,91",691477113.0136999,19.34987838803202,689,0.028084003465939072
284,"-1,0,1;-1,-1,1;-1,0,1;0,-2,1;2,0,1;-4,1,1;2,1,1;2,2,1","88,59,115,83,74,94,88,53",7747728010.762254,21.1472576325442,654,0.032335256318874926
285,"2,2,1;2,3,1;-3,-3,1;0,2,1;-1,-4,1;0,-1,1;1,0,1;1,1,1","115,69,80,102,79,93,64,95",1558839716.7758608,29.128882448337837,697,0.04179179691296677
286,"1,1,1;1,-3,1;-3,0,1;-1,2,1;0,2,1;-1,-2,1;0,0,1","50,112,71,114,116,103,104",2753864029.577105,20.601814290236735,670,0.030748976552592143
287,"0,0,1;1,-2,1;-1,0,1;-1,-1,1;-1,1,1;1,1,1;1,1,1","115,58,99,51,105,105,95",831782993.8964454,10.06449510224598,628,0.01602626608637895
288,"1,1,1;-2,2,1;0,4,1;2,5,1;2,5,1;-2,-5,1;-1,-4,1;0,-1,1","115,108,83,86,86,51,53,114",6219364501.349645,24.98780716159794,696,0.035902021783905086
289,"0,-1,1;-1,0,1;-1,2,1;-1,-3,1;-1,-2,1;0,0,1;2,1,1","75,66,97,83,91,92,92",1201321333.6375408,14.886349517372675,596,0.024977096505658852
290,"2,1,1;-4,-3,1;-1,2,1;-1,-4,1;-1,3,1;-1,3,1;1,-5,1;-3,2,1","116,65,89,86,52,100,74,94",1657268793.4372272,44.58659142280694,676,0.06595649618758423
291,"-3,2,1;-2,-4,1;0,2,1;-2,-4,1;0,-2,1;2,0,1;-2,-2,1;0,0,1","83,96,96,84,68,59,93,104",1945662066.9312298,35.29484177567388,683,0.051676195864822666
292,"0,0,1;0,-2,1;1,0,1;2,0,1;3,2,1;5,-3,1;5,2,1","89,72,109,54,112,113,100",1413745470.8611922,17.857300762134084,649,0.02751510132840383
293,"5,2,1;-5,2,1;-4,-4,1;1,1,1;-1,-1,1;0,0,1;-1,0,1;0,-2,1","51,50,64,88,65,117,97,116",4864828465.2651205,36.01770381391728,648,0.05558287625604518
294,"0,-2,1;2,0,1;-3,0,1;-1,2,1;1,4,1;-2,4,1;0,5,1;0,5,1","68,96,52,67,71,118,79,86",5504007955.030569,20.721349351738358,637,0.03252959081905551
295,"0,5,1;-2,-5,1;0,-2,1;-1,1,1;0,3,1;2,-3,1;3,0,1","61,85,113,54,92,88,115",1015893287.6255554,33.68876892082287,608,0.055409159409248135
296,"3,0,1;-5,1,1;2,3,1;3,4,1;4,4,1;-5,5,1;2,5,1;2,-5,1","76,111,95,72,101,55,115,60",4875891973.819973,46.811966338089576,685,0.06833863698991179
297,"2,-5,1;-2,-4,1;0,-3,1;-2,-1,1;0,0,1;0,-1,1;0,0,1","95,55,82,94,96,62,101",687406228.2659518,18.808833512497934,585,0.032151852158116126
298,"0,0,1;0,-2,1;-1,1,1;1,3,1;2,5,1;-2,5,1;0,-5,1","115,112,85,67,62,113,74",1450474976.4702408,24.42481178959993,628,0.03889301240382154
299,"0,-5,1;1,-4,1;2,-2,1;-3,0,1;0,2,1;0,-4,1;-2,1,1;0,2,1;0,-2,1","75,82,55,56,78,72,116,50,115",2141791720.6969025,35.262230407105676,699,0.05044668155522986
300,"0,-2,1;-1,0,1;0,0,1;-1,2,1;0,4,1;2,5,1;4,-5,1;5,-4,1","74,95,66,56,109,56,102,108",1549745873.7450902,23.556524499557824,666,0.035370156906242976
301,"5,-4,1;-5,3,1;4,-4,1;4,1,1;5,-3,1;-5,-1,1;3,-1,1;-3,0,1","82,101,58,118,64,78,97,92",7751846693.771612,63.41534128725937,690,0.09190629172066576
302,"-3,0,1;2,-2,1;3,0,1;5,-1,1;-5,0,1;-3,0,1;-2,1,1;0,3,1;2,-5,1","57,104,61,95,54,95,80,80,68",5998295533.267666,37.396028321609585,694,0.05388476703401957
303,"2,-5,1;2,-2,1;-4,1,1;2,2,1;4,-2,1;-5,1,1;-3,3,1;0,5,1","64,113,51,77,79,68,113,54",4930573681.470323,41.56907860564699,619,0.06715521584110984
304,"0,5,1;2,5,1;4,-5,1;5,-4,1;-5,3,1;2,-4,1;-3,-1,1;0,0,1","113,82,76,71,62,107,61,117",7540241505.740041,49.71153269691771,689,0.07215026516243499
305,"0,0,1;-2,0,1;0,1,1;2,1,1;-2,-2,1;0,1,1;0,-1,1","98,69,70,114,107,112,77",1479015702.3598611,16.84161925296378,647,0.026030323420345874
306,"0,-1,1;1,-1,1;-3,-1,1;1,0,1;3,1,1;-5,1,1;3,2,1;3,-2,1","59,76,98,90,63,54,107,66",23000537995.197224,32.421431351416004,613,0.052889773819601964
307,"3,-2,1;-5,0,1;-4,1,1;-3,-3,1;-2,0,1;0,2,1;0,-2,1;2,0,1","52,114,53,109,85,91,73,100",3039191911.714591,30.20821362435083,677,0.044620699592837265
308,"2,0,1;-3,2,1;0,-2,1;-1,0,1;-1,-1,1;0,1,1;0,-3,1;-2,0,1","58,79,76,61,92,90,108,87",1197542917.5882974,25.462852037598072,651,0.03911344399016601
309,"-2,0,1;0,1,1;1,2,1;-2,3,1;0,4,1;1,4,1;-2,5,1","95,82,93,105,119,91,94",2446031700.060583,15.210904837709434,679,0.02240192170502126
310,"-2,5,1;0,5,1;-2,5,1;0,5,1;-2,5,1;1,-5,1;-3,2,1;-2,4,1","68,52,86,81,71,65,91,90",1416727605.4586341,34.12379704184339,604,0.05649635271828376
311,"-2,4,1;0,4,1;1,5,1;-3,-5,1;-2,-2,1;0,0,1;1,-2,1","78,118,115,71,99,72,87",2118146311.6841245,26.88345189405604,640,0.042005393584462564
312,"1,-2,1;2,1,1;2,1,1;4,3,1;-5,4,1;-4,-5,1;-2,4,1;0,5,1","89,91,102,58,50,94,83,73",2873884725.90569,37.793155473481875,640,0.05905180542731543
313,"0,5,1;0,5,1;-2,5,1;0,5,1;2,-5,1;-4,-2,1;3,0,1","56,115,99,83,84,94,105",1215746666.8612945,33.186352848965456,636,0.05217980007698971
314,"3,0,1;-4,2,1;-3,-2,1;2,0,1;-3,1,1;-1,-1,1;0,0,1","80,86,61,107,65,111,104",3396077849.128402,29.130040522744753,614,0.04744306274062664
315,"0,0,1;2,-1,1;-3,0,1;-2,-1,1;0,0,1;0,0,1;1,1,1;1,-2,1","113,117,73,77,69,51,107,53",1814798558.0609288,15.399582593338556,660,0.02333270089899781
316,"1,-2,1;-2,1,1;0,2,1;0,-3,1;-1,2,1;0,2,1;0,3,1;1,-5,1","109,116,66,114,57,66,54,67",828394004.5946468,28.8760539040102,649,0.04449314931280462
317,"1,-5,1;2,-2,1;2,-1,1;-4,0,1;3,1,1;4,-3,1;4,-1,1;4,0,1","96,70,61,71,54,100,101,75",5418353881.350306,29.53823314154252,628,0.047035403091628215
318,"4,0,1;-5,-2,1;3,-1,1;5,1,1;-5,3,1;2,-3,1;-3,-2,1;-1,0,1;0,0,1","107,66,50,57,59,62,83,110,78",7962224227.628985,52.455259453155065,672,0.07805842180529028
319,"0,0,1;-1,0,1;0,1,1;-2,-2,1;0,0,1;0,0,1;1,0,1;-3,0,1;0,-2,1","79,56,91,51,88,83,58,91,61",3555524174.9159894,17.453743238047263,658,0.026525445650527755
320,"0,-2,1;0,1,1;2,-1,1;-2,1,1;0,-3,1;0,2,1;0,4,1;-1,5,1","95,58,55,67,85,118,81,102",1983067499.7282624,25.186912597118447,661,0.03810425506371928
321,"-1,5,1;0,-5,1;-1,2,1;0,-3,1;-2,-2,1;1,0,1;1,0,1;-1,2,1","85,52,87,111,85,113,75,84",1172007277.0686626,35.98902883788191,692,0.052007267106765766
322,"-1,2,1;1,4,1;-2,-5,1;0,-4,1;-2,-2,1;0,-1,1;0,0,1;2,2,1","51,99,94,117,111,52,55,69",781018598.4997313,25.68031828724308,648,0.039630120813646724
323,"2,2,1;-3,-4,1;-2,-1,1;0,1,1;-1,3,1;0,5,1;0,5,1","96,105,111,97,95,66,71",571158239.7009213,21.101517540566995,641,0.03291968415065054
324,"0,5,1;-2,5,1;0,5,1;2,5,1;2,-5,1;-2,4,1;0,5,1","100,115,66,98,90,107,62",1840607765.1263273,33.084925779295894,638,0.05185725043776786
325,"0,5,1;-2,-5,1;-1,3,1;0,4,1;1,-4,1;-1,-1,1;-1,0,1;0,0,1","89,84,97,93,112,90,60,56",1211741379.2172298,38.34231936161975,681,0.0563029652887221
326,"0,0,1;2,2,1;3,4,1;3,5,1;-4,5,1;-1,-5,1;0,4,1","56,107,107,113,113,89,85",3208933900.449562,32.56018674929395,670,0.04859729365566261
327,"0,4,1;0,5,1;2,5,1;2,5,1;-4,-5,1;-2,4,1;0,5,1","115,80,106,89,63,94,108",2310976466.5305943,30.11751622448328,655,0.04598094080073783
328,"0,5,1;1,-5,1;1,3,1;1,4,1;-2,-5,1;1,2,1","109,96,109,101,112,114",210609083.96956268,41.15248170748994,641,0.06420043948126355
329,"1,2,1;-2,3,1;0,5,1;0,5,1;2,-5,1;3,2,1;4,-3,1","62,64,96,98,98,112,101",806590383.6327893,30.59489911505819,631,0.04848636943749317
330,"4,-3,1;5,2,1;5,4,1;5,5,1;5,5,1;-5,5,1;-2,-5,1;1,3,1","116,82,112,61,94,70,64,75",8452135101.955656,42.08332976782087,674,0.06243817472970455
331,"1,3,1;3,-4,1;3,-3,1;5,-2,1;-5,0,1;3,-1,1;5,0,1;5,0,1;5,-2,1","59,59,58,80,93,60,68,68,112",8743834086.191483,36.17482027993259,657,0.05506060925408309
332,"5,-2,1;5,0,1;-5,0,1;-4,0,1;-1,-2,1;0,-1,1;0,0,1;1,2,1","67,104,79,70,95,72,72,117",2715301824.924762,26.640997622471378,676,0.03940975979655529
333,"1,2,1;2,2,1;-3,-3,1;1,2,1;2,2,1;-3,-4,1;2,3,1;-4,3,1","50,76,74,115,100,105,71,56",6615971034.265849,40.122834969747394,647,0.06201365528554466
334,"-4,3,1;2,4,1;2,5,1;-4,5,1;-3,5,1;2,-5,1;-3,4,1","92,79,83,85,99,88,109",3291336996.0306892,40.55873255878417,635,0.06387201977761287
335,"-3,4,1;1,5,1;-3,5,1;0,5,1;0,5,1;0,-5,1;-1,2,1;0,2,1","67,73,89,88,119,79,92,92",1346165540.3014064,34.19417343748314,699,0.04891870305791579
336,"0,2,1;2,-3,1;-2,0,1;0,0,1;1,0,1;-3,-1,1;-2,0,1;0,0,1","117,69,84,60,78,80,60,61",1686035170.9955273,22.922483995125262,609,0.03763954679002506
337,"0,0,1;-1,-2,1;0,-1,1;0,-1,1;2,0,1;3,0,1;4,1,1;5,-1,1","105,83,74,79,62,115,59,100",1006475175.4454058,10.53663105724556,677,0.015563709094897429
338,"5,-1,1;-5,0,1;-2,0,1;0,0,1;-1,-1,1;0,0,1;-1,0,1;0,0,1;1,0,1","91,99,51,66,89,76,76,84,54",1820810099.3765829,25.977322259459868,686,0.03786781670475199
339,"1,0,1;3,-1,1;-3,0,1;0,0,1;2,-1,1;3,0,1;-5,-1,1;2,0,1","106,70,90,51,89,75,68,83",9749584117.318758,31.10243760783492,632,0.04921271773391601
340,"2,0,1;2,-1,1;4,-1,1;-5,0,1;-3,0,1;2,-2,1;-2,0,1","92,103,117,104,108,97,57",6669778555.035367,25.9126859002715,678,0.038219300737863574
341,"-2,0,1;0,0,1;1,1,1;-1,-2,1;0,0,1;0,2,1;2,3,1;-3,5,1","118,104,53,82,67,72,76,110",1955671747.0813775,20.877065599971168,682,0.030611533137787635
342,"-3,5,1;0,-5,1;1,-3,1;3,1,1;-5,2,1;2,-2,1;-4,0,1;-2,1,1","67,68,63,58,95,60,118,104",7341874966.681024,47.664601130688865,633,0.07529952785258905
343,"-2,1,1;0,-2,1;1,1,1;-1,-1,1;-1,-1,1;0,1,1;-2,1,1;0,-3,1;-1,-1,1","64,66,115,63,72,54,55,119,63",1902026258.0487616,22.776595947877507,671,0.03394425625615128
344,"-1,-1,1;0,-1,1;0,1,1;-1,-3,1;0,2,1;-2,4,1;0,5,1","119,115,79,76,111,71,102",1107230760.1750777,18.70083380382952,673,0.027787271625303894
345,"0,5,1;0,5,1;1,5,1;-1,5,1;1,5,1;2,5,1;-3,-5,1","109,108,59,64,83,104,110",1430963326.7730458,22.18033988749895,637,0.03481999982338924
346,"-3,-5,1;1,3,1;3,-5,1;-3,4,1;2,-5,1;2,2,1;3,2,1;4,-4,1","94,110,58,78,55,85,95,95",4577856800.505224,58.21648155375697,670,0.08689027097575668
347,"4,-4,1;5,1,1;5,-3,1;5,-2,1;-5,-1,1;-2,0,1;0,0,1;0,0,1","109,74,68,66,115,83,64,95",8144145451.575163,30.968027044374434,674,0.045946627662276605
348,"0,0,1;0,0,1;0,0,1;1,-1,1;3,0,1;5,2,1;5,4,1;5,-5,1;-5,-2,1","68,58,98,99,59,52,103,52,106",4867499937.379169,27.91901517352963,695,0.04017124485399947
349,"-5,-2,1;-2,0,1;0,-1,1;1,0,1;-1,1,1;-1,-2,1;0,1,1","53,106,74,107,82,95,113",832842420.4047444,21.039343260139546,630,0.033395782952602454
350,"0,1,1;1,3,1;2,-3,1;3,-1,1;-5,0,1;-3,-1,1;1,0,1;-1,1,1","107,54,104,91,68,70,88,91",6187560685.282729,28.21239781421359,673,0.041920353364358974
351,"-1,1,1;0,-2,1;-2,0,1;0,1,1;0,-1,1;-1,0,1;0,-1,1;2,0,1;-3,0,1","57,57,103,61,79,100,115,55,68",4874814325.1446705,21.705481427033437,695,0.031230908528105665
352,"-3,0,1;-1,2,1;0,2,1;0,3,1;0,-5,1;1,4,1;-3,5,1;-1,-5,1","79,113,74,96,86,98,65,68",1137463917.42224,39.204956915686836,679,0.057739259080540256
353,"-1,-5,1;0,4,1;-2,-4,1;0,3,1;0,-4,1;2,1,1;-3,-2,1;-1,0,1","69,112,63,52,93,70,68,84",1446244438.410546,50.72526961897203,611,0.08302008120944686
354,"-1,0,1;1,1,1;1,3,1;3,3,1;-3,-5,1;0,-4,1;2,-2,1;-4,0,1;-3,1,1","71,73,75,79,118,96,53,60,52",3317922244.6858125,30.965541645124215,677,0.04573935250387624
355,"-3,1,1;0,-3,1;2,1,1;3,3,1;-5,4,1;4,5,1;-5,5,1;2,5,1","58,93,97,68,92,77,91,114",5118076383.298177,47.98812447910372,690,0.06954800649145466
356,"2,5,1;2,-5,1;-3,-2,1;1,1,1;-2,2,1;1,-4,1;-2,1,1","77,73,117,88,86,102,92",1545518505.2402656,41.91755018949286,635,0.06601189006219348
357,"-2,1,1;0,-2,1;2,0,1;-2,0,1;0,0,1;-1,0,1;0,0,1","116,115,85,56,93,71,118",1504059924.2096403,16.67004637770997,654,0.025489367550015244
358,"0,0,1;0,2,1;1,-4,1;-1,3,1;1,3,1;-3,4,1;0,5,1;1,5,1","84,91,77,52,94,67,118,86",2297301404.0693555,25.648255705364775,669,0.03833819985854227
359,"1,5,1;3,-5,1;5,-2,1;5,-1,1;5,1,1;-5,2,1;-3,4,1;0,5,1","80,72,87,57,102,110,93,59",8197442073.895983,37.9431902222778,660,0.05748968215496636
360,"0,5,1;-1,-5,1;0,-3,1;0,-2,1;1,0,1;2,0,1;2,0,1;-4,-2,1","68,94,82,53,104,96,69,99",943089801.1033345,27.84656689645723,665,0.04187453668640185
361,"-4,-2,1;1,0,1;3,1,1;-4,2,1;-1,2,1;0,2,1;0,4,1","99,59,92,57,107,82,116",3816477915.0809264,25.16443655149935,612,0.04111836037826691
362,"0,4,1;-2,-4,1;-1,-1,1;-1,1,1;0,3,1;-2,-3,1;0,-1,1;1,0,1","72,54,119,60,108,52,104,92",1389132724.7317936,30.21175289635954,661,0.04570613146196602
363,"1,0,1;-2,-1,1;1,-1,1;-2,-1,1;0,0,1;-2,2,1;0,-4,1;0,3,1","111,83,60,63,65,70,98,103",4531703656.756836,28.55132808275112,653,0.04372332018798027
364,"0,3,1;0,4,1;2,-5,1;3,-4,1;-4,1,1;3,-1,1;-3,0,1","73,106,83,114,105,58,82",7005994635.73986,36.59895570628735,621,0.058935516435245326
365,"-3,0,1;-2,1,1;-1,-1,1;0,0,1;0,1,1;-2,3,1;1,4,1;3,-5,1;-5,4,1","66,63,119,61,83,119,52,85,51",12599216186.33692,36.31633892324574,699,0.0519547051834703
366,"-5,4,1;-4,-4,1;2,2,1;2,4,1;3,5,1;5,5,1;-5,5,1;4,5,1","95,51,97,92,59,57,72,109",6660863746.14859,47.36487692234306,632,0.07494442551003648
367,"4,5,1;5,5,1;-5,-5,1;3,-3,1;-5,-1,1;-4,0,1;-2,0,1","74,97,78,115,71,111,95",4695759203.604821,41.45189592600754,641,0.06466754434634561
368,"-2,0,1;0,0,1;0,0,1;-1,2,1;0,2,1;0,4,1;0,-4,1","71,116,109,62,118,89,107",474792927.20719296,17.23606797749979,672,0.025648910680803258
369,"0,-4,1;2,2,1;-3,-3,1;-2,0,1;0,1,1;-2,2,1;-1,3,1;0,5,1;-1,-5,1","71,98,54,116,55,107,59,60,63",2355368748.360688,38.73019390836397,683,0.056705994009317674
370,"-1,-5,1;0,3,1;0,-5,1;2,3,1;-2,4,1;0,4,1;1,-4,1","97,93,113,56,89,76,112",318977940.5939498,43.59285188704287,636,0.0685422199481806
371,"1,-4,1;1,-2,1;-1,0,1;-1,2,1;-1,3,1;0,-3,1;1,2,1","100,59,82,113,84,105,104",724962684.175511,23.133314794254858,647,0.03575473693084213
372,"1,2,1;2,2,1;2,2,1;2,-3,1;-3,0,1;2,0,1;2,1,1;-2,-3,1","64,117,102,66,54,65,110,107",2691314207.312929,25.723874121837472,685,0.03755310090779193
373,"-2,-3,1;0,0,1;-1,1,1;1,-3,1;1,1,1;-1,1,1;-1,2,1;1,-3,1","96,113,58,81,75,76,64,92",1420227728.2540598,25.48261687543516,655,0.038904758588450626
374,"1,-3,1;2,0,1;3,1,1;-4,-1,1;-3,1,1;-1,2,1;0,-4,1","97,108,103,68,96,82,109",4541179670.673681,25.57377725728817,663,0.038572816376000255
375,"0,-4,1;-2,-3,1;0,0,1;0,2,1;0,2,1;-2,4,1;1,5,1","111,50,102,114,85,99,96",583149962.0812684,17.832324037878347,657,0.027142045719753954
376,"1,5,1;1,-5,1;3,-4,1;3,3,1;4,-4,1;-5,-2,1;2,1,1;-3,1,1","116,63,114,58,63,72,111,76",4624686764.102086,53.24147286611485,673,0.07911065804771894
377,"-3,1,1;1,-1,1;1,0,1;-1,0,1;0,0,1;0,0,1;1,0,1;1,-2,1;-1,0,1","61,73,79,57,53,59,102,59,70",1581698502.8037536,17.46284073991415,613,0.02848750528534119
378,"-1,0,1;-1,0,1;0,0,1;-1,0,1;0,0,1;0,-2,1;1,-1,1;2,0,1;-2,0,1","68,62,87,68,50,99,112,64,56",2962023451.617956,12.82842712474619,666,0.019261902589708994
379,"-2,0,1;0,0,1;-1,-2,1;0,0,1;0,-2,1;-2,0,1;0,-1,1;2,0,1;3,0,1","58,75,88,62,61,59,89,74,80",2439549218.103962,18.77269903474535,646,0.029059905626540792
380,"3,0,1;-5,-1,1;-4,0,1;-3,1,1;-2,2,1;1,-4,1;3,-3,1;5,-1,1","94,78,85,119,105,74,88,51",1740493173.6728647,27.077597470163187,694,0.03901671105210834
381,"5,-1,1;-5,-1,1;-2,-1,1;1,0,1;3,-1,1;-3,0,1;1,2,1;1,-4,1","75,59,94,101,87,55,68,99",2978613640.1127615,40.05226363655875,638,0.06277784269053095
382,"1,-4,1;-3,-1,1;1,0,1;-1,1,1;0,3,1;0,5,1;2,-5,1","103,114,109,76,65,113,63",1289452500.969316,29.91638623342047,643,0.046526261638290003
383,"2,-5,1;4,-3,1;4,2,1;5,-3,1;-5,1,1;-2,-2,1;0,-1,1;0,0,1","89,94,81,69,85,116,60,57",4872988420.701269,36.56164972436156,651,0.05616228836307459
384,"0,0,1;0,0,1;0,0,1;0,-2,1;-1,1,1;0,1,1;0,2,1","112,64,57,98,85,118,82",342381272.7160361,7.16227766016838,616,0.011627074123649968
385,"0,2,1;-2,4,1;0,5,1;0,-5,1;0,3,1;0,3,1;-2,-4,1;-1,2,1","86,91,83,102,73,59,108,62",1280602024.41916,38.42736752182471,664,0.0578725414485312
386,"-1,2,1;0,-2,1;1,1,1;1,-2,1;-1,-1,1;-1,0,1;-1,0,1;0,0,1;2,1,1","110,61,67,73,74,55,91,69,64",937415842.0813419,18.99358721828541,664,0.028604800027538266
387,"2,1,1;-3,-1,1;0,-1,1;0,0,1;0,-2,1;0,-1,1;-2,-1,1","109,78,66,111,113,59,99",890230469.1119945,16.621232784634294,635,0.026175169739581568
388,"-2,-1,1;-1,0,1;0,0,1;1,1,1;3,-2,1;-3,0,1;0,2,1","118,62,65,119,60,73,108",1369104012.9251928,19.600152973510717,605,0.03239694706365408
389,"0,2,1;1,-3,1;3,-1,1;5,-1,1;5,0,1;5,1,1;-5,3,1","107,115,63,80,109,66,101",5657405891.321188,24.125485665524543,641,0.03763726312874344
390,"-5,3,1;3,-3,1;3,0,1;-4,0,1;2,-2,1;-3,0,1","81,101,79,110,114,107",1601373143.9631002,37.540672022316556,592,0.06341329733499418
391,"-3,0,1;-2,-2,1;1,0,1;3,-2,1;3,1,1;4,3,1;-4,-4,1;-3,-1,1","60,95,114,71,105,82,72,76",1977187021.3780165,30.698537828112787,675,0.04547931530090783
392,"-3,-1,1;1,1,1;3,-1,1;5,-1,1;-5,-1,1;-3,-1,1;0,0,1;-2,-1,1","105,108,101,67,117,62,58,61",2059757731.9619653,29.861186377582317,679,0.043978183177588094
393,"-2,-1,1;0,0,1;-2,1,1;-1,1,1;0,2,1;0,2,1;1,2,1","64,119,86,112,64,101,93",524676178.82617664,10.122417494872465,639,0.015841028943462388
394,"1,2,1;3,2,1;3,-4,1;-4,1,1;-2,2,1;0,-4,1;-2,-3,1;0,-1,1","106,57,60,73,82,107,92,95",6931840636.48781,32.463511644624944,672,0.04830879709021569
395,"0,-1,1;0,0,1;-1,0,1;0,1,1;-2,2,1;0,2,1;-1,2,1;0,4,1;1,4,1;2,-5,1","67,63,62,67,54,55,82,55,90,84",2629010107.782867,21.941734655510093,679,0.03231477857954358
396,"2,-5,1;-2,4,1;0,4,1;0,-5,1;0,3,1;-1,5,1;0,-5,1","91,101,96,102,91,119,61",799676763.1473111,46.51996620755129,661,0.07037816370280074
397,"0,-5,1;0,-4,1;-2,2,1;0,-3,1;0,-1,1;1,0,1;-2,0,1;0,-1,1","50,111,62,111,118,53,100,65",1980515403.2509363,26.36000166734415,670,0.03934328607066291
398,"0,-1,1;-2,0,1;0,0,1;0,1,1;2,3,1;3,5,1;4,-5,1;5,4,1","77,71,57,84,116,71,70,62",2133862888.3665683,30.40582383900408,608,0.0500095786825725
399,"5,4,1;-5,5,1;4,5,1;5,5,1;-5,5,1;4,5,1;-4,5,1;-2,-5,1","78,70,94,80,72,99,80,77",15783939187.77808,63.65103888573931,650,0.0979246752088297
400,"-2,-5,1;0,-3,1;0,2,1;-1,-4,1;0,-2,1;0,0,1;2,0,1;-4,0,1","71,106,64,118,107,75,96,51",1529301707.4093714,31.532422439678705,688,0.045832009359998115
401,"-4,0,1;-3,-2,1;-2,0,1;0,0,1;1,0,1;2,-2,1;4,0,1;5,-1,1","56,50,72,95,98,88,80,105",1282928289.037624,17.950844619618657,644,0.0278739823286004
402,"5,-1,1;5,0,1;-5,1,1;4,3,1;4,-5,1;-4,3,1;3,-5,1","98,116,99,72,60,102,112",3395251608.34577,55.31229390372597,659,0.08393367815436414
403,"3,-5,1;-4,-3,1;-1,0,1;-1,-1,1;0,0,1;-1,0,1;0,0,1;0,-1,1","75,62,56,69,112,83,95,114",357223984.4601455,22.7679160336182,666,0.03418606011053784
404,"0,-1,1;2,0,1;4,2,1;5,-4,1;-5,-3,1;4,0,1;-4,1,1;-3,-3,1","61,89,81,66,114,110,50,90",1484252340.5137267,43.86932960808644,661,0.06636812346155285
405,"-3,-3,1;0,-1,1;-2,0,1;0,0,1;-1,0,1;0,0,1;0,1,1;-1,-1,1;0,0,1","84,71,85,71,55,71,59,103,75",322929257.4517819,18.734541479955947,674,0.027796055608243244
406,"0,0,1;-2,0,1;0,1,1;2,-2,1;2,0,1;-2,1,1;0,3,1","106,108,110,114,78,84,56",3331377543.0160313,16.79315200332763,656,0.02559931707824334
407,"0,3,1;-2,5,1;0,-5,1;-1,-3,1;0,2,1;1,-2,1;-1,0,1;0,2,1","86,91,60,112,87,98,89,72",982588254.1452905,32.549154370887976,695,0.04683331564156543
408,"0,2,1;-2,-2,1;-1,0,1;-1,1,1;0,-1,1;0,-1,1;1,0,1;-3,-2,1","86,51,97,108,64,98,75,75",1110760862.5301611,17.830621427371835,654,0.02726394713665418
409,"-3,-2,1;0,0,1;1,0,1;3,0,1;4,0,1;5,-2,1;5,1,1","113,77,107,108,110,69,113",1240687053.4911623,16.44717052842777,697,0.02359708827608001
410,"5,1,1;-5,-3,1;-2,0,1;-1,0,1;-1,2,1;1,2,1;1,2,1;-2,-4,1","115,93,72,66,101,50,87,96",1862154510.3941422,31.820193747480445,680,0.04679440256982419
411,"-2,-4,1;0,3,1;-2,5,1;0,5,1;-2,5,1;1,5,1;-3,-5,1;-2,4,1;0,-4,1","82,78,69,102,87,51,58,105,63",2371398198.156177,49.65259897266804,695,0.07144258844988206
412,"0,-4,1;1,-2,1;-2,-1,1;0,0,1;0,0,1;2,1,1;2,3,1;-3,-4,1","119,55,71,58,53,87,108,91",1685609517.3672931,24.472806859710374,642,0.038119636853131425
413,"-3,-4,1;-1,-1,1;0,0,1;-2,1,1;0,3,1;-1,-3,1;-1,0,1;0,-2,1","86,57,112,70,79,103,71,69",820429519.8135257,26.403090447881073,647,0.040808486009089755
414,"0,-2,1;-1,-1,1;0,0,1;2,-2,1;2,0,1;-3,0,1;2,-2,1","73,90,112,93,106,82,115",2305532622.5928435,20.042019056626884,671,0.029868880859354522
415,"2,-2,1;-4,0,1;-2,2,1;1,-3,1;3,0,1;5,0,1;5,0,1;5,-2,1","115,94,97,63,119,66,50,85",2382499747.227451,25.417912740138426,689,0.036891019942145754
416,"5,-2,1;5,0,1;5,-1,1;5,-1,1;-5,-1,1;4,0,1;-5,-2,1;3,1,1","100,50,116,56,116,84,70,83",6821523851.306977,45.20409814788234,675,0.06696903429315902
417,"3,1,1;3,-2,1;3,1,1;-4,2,1;-2,2,1;1,4,1;-3,-4,1","51,104,62,113,117,116,111",3711021995.6941066,30.783168657497,674,0.04567235705860089
418,"-3,-4,1;-2,2,1;-1,4,1;0,-4,1;2,2,1;-2,2,1;0,3,1;0,-5,1;0,-4,1","60,116,96,93,56,62,51,60,102",325488636.087316,42.941711553933104,696,0.061697861428064806
419,"0,-4,1;-1,2,1;0,-2,1;0,0,1;0,1,1;0,-1,1;0,1,1;-1,-2,1","104,84,81,90,54,74,87,111",731109349.6690406,24.368145816084258,685,0.03557393549793322
420,"-1,-2,1;0,0,1;-1,2,1;1,4,1;-2,-4,1;0,-3,1;-2,0,1;0,1,1","77,99,67,61,112,57,59,71",1286954754.1244001,26.158322033026657,603,0.04338030187898285
421,"0,1,1;2,1,1;-4,-1,1;1,0,1;3,1,1;4,3,1;-5,-3,1;2,-2,1","106,71,86,66,59,51,115,112",6844540143.465131,36.78343242718657,666,0.05523037901979965
422,"2,-2,1;-2,0,1;0,0,1;0,-2,1;-1,0,1;0,-1,1;0,1,1","92,78,105,95,103,65,97",538075969.5622712,16.950844619618657,635,0.026694243495462452
423,"0,1,1;0,3,1;-1,5,1;-1,-5,1;0,2,1;-1,3,1;0,4,1;-2,-4,1;0,-2,1","89,87,55,52,57,61,84,102,102",2830600978.8531656,36.21020129009297,689,0.05255471885354567
