route_num|missing_points|simTime|tankMass|force_array|torque_array|rpm_list|droneVel|error_target_vel|error_target_dist|xDisplacement|yDisplacement|x_avg_Vel|y_avg_Vel 
1.0|2.0|28.29999542236328|6.9717197265625|[-161.00083923339844, 340.2008972167969, 339.4215087890625, -161.11480712890625]|[0.32200169563293457, 0.6804018020629883, -0.6788430213928223, -0.32222962379455566]|[8512.824703775996, 11183.009915820225, 11186.199298156194, 8497.611387181454]|0.0634911060333252|0.0031540468335151672|0.12273979932069778|0.131644606590271|1.7187432050704956|0.0035340833983965366|0.04614075718310055
1.0|1.0|0.3000030517578125|6.9477685546875|[-160.00244140625, 339.0617370605469, 338.2856750488281, -160.11305236816406]|[0.3200048804283142, 0.6781234741210938, -0.6765713691711426, -0.32022610306739807]|[6872.768391985464, 10004.785808772558, 9993.329514392393, 6875.14358131969]|0.07002872228622437|0.02986505627632141|0.11929059028625488|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|1.3000030517578125|6.9238583984375|[987.9996337890625, -734.5745849609375, -811.1113891601562, 915.1947021484375]|[-1.9759992361068726, -1.469149112701416, 1.6222227811813354, 1.830389380455017]|[17078.384847432317, 14726.05279674298, 15474.215965158124, 16437.09831144774]|0.06658786535263062|0.03330591320991516|0.11081337183713913|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|2.3000030517578125|6.89998974609375|[1402.0255126953125, -1170.5076904296875, -1223.3243408203125, 1352.56201171875]|[-2.804051160812378, -2.341015338897705, 2.4466488361358643, 2.7051239013671875]|[20344.469151278707, 18588.979124769867, 19003.745800677665, 19982.37002511856]|0.060921669006347656|0.03897210955619812|0.14644040167331696|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|3.3000030517578125|6.87616259765625|[1317.47509765625, -1098.9215087890625, -1137.080810546875, 1282.130859375]|[-2.6349501609802246, -2.197843074798584, 2.2741615772247314, 2.5642619132995605]|[19721.484907142047, 18011.57707558578, 18321.628344497356, 19455.14986776784]|0.0359615683555603|0.06393221020698547|0.16958032548427582|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|4.3000030517578125|6.8523759765625|[889.8966674804688, -677.7255249023438, -708.3678588867188, 861.671142578125]|[-1.7797932624816895, -1.355450987815857, 1.4167357683181763, 1.7233422994613647]|[16208.327159934717, 14144.75160674059, 14460.98340564056, 15949.210072159582]|0.016368389129638672|0.0835253894329071|0.17931552231311798|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|5.299995422363281|6.828630859375|[317.1995849609375, -129.87281799316406, -134.38844299316406, 315.0031433105469]|[-0.6343991756439209, -0.25974562764167786, 0.26877686381340027, 0.6300062537193298]|[9676.865598386314, 6191.9513578033375, 6298.677393107978, 9643.303774890184]|-0.000956416130065918|0.1008501946926117|0.18211090564727783|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|6.349998474121094|6.80492724609375|[-134.78733825683594, 321.4386291503906, 317.6934814453125, -136.22476196289062]|[0.26957470178604126, 0.6428772211074829, -0.6353869438171387, -0.2724495232105255]|[5853.028214751246, 9795.642812678496, 9383.941011186418, 6442.649988560815]|-0.010591626167297363|0.11048540472984314|0.17792455852031708|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|7.349998474121094|6.7812646484375|[-378.37841796875, 564.9287719726562, 561.1218872070312, -379.8290100097656]|[0.7567568421363831, 1.1298575401306152, -1.1222437620162964, -0.7596579790115356]|[10568.94365302803, 12914.132887289294, 12870.547110243597, 10589.183390628184]|-0.010853350162506104|0.11074712872505188|0.17963716387748718|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|8.349998474121094|6.75764306640625|[-406.9801940917969, 593.4994506835938, 589.5822143554688, -408.4683837890625]|[0.8139604330062866, 1.1869988441467285, -1.1791644096374512, -0.8169367909431458]|[10961.122749527707, 13236.664603723535, 13192.909732213257, 10981.14503230739]|-0.005932152271270752|0.10582593083381653|0.18120741844177246|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|9.349998474121094|6.73406298828125|[-285.1388854980469, 471.5271301269531, 467.6951904296875, -286.4777526855469]|[0.570277750492096, 0.9430542588233948, -0.9353903532028198, -0.5729554891586304]|[9174.800464166168, 11798.362806147627, 11750.32437968151, 9196.315336403102]|0.0005786418914794922|0.09931513667106628|0.18186236917972565|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|10.349998474121094|6.71052392578125|[-103.2783203125, 289.3333740234375, 285.8186340332031, -104.26487731933594]|[0.20655663311481476, 0.5786667466163635, -0.5716372728347778, -0.2085297554731369]|[5521.702285832771, 9242.036295640635, 9185.729953358901, 5548.012389931468]|0.005975067615509033|0.09391871094703674|0.18166856467723846|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|11.349998474121094|6.68702587890625|[71.22577667236328, 96.94320678710938, 111.77757263183594, 88.52734375]|[-0.14245155453681946, 0.193886399269104, -0.22355514764785767, 0.17705468833446503]|[4585.503199614763, 5349.67125509054, 5744.4141208012525, 5112.191580448265]|0.010067999362945557|0.08982577919960022|0.1811443716287613|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|12.349998474121094|6.6635693359375|[164.5451202392578, 3.346418857574463, 18.339393615722656, 181.99362182617188]|[-0.3290902376174927, 0.006692837458103895, -0.03667878732085228, 0.3639872372150421]|[6969.649009999038, 993.9363033984006, 2326.809830103306, 7329.873641081334]|0.009504139423370361|0.09038963913917542|0.18067185580730438|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|13.349998474121094|6.640154296875|[182.75418090820312, -15.084166526794434, -0.02227986417710781, 200.25625610351562]|[-0.36550837755203247, -0.030168334022164345, 4.455972884898074e-05, 0.4005125164985657]|[7345.173599719331, 2110.2264542656835, 81.10071321086976, 7688.851094652339]|0.008896410465240479|0.0909973680973053|0.18032604455947876|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|14.400001525878906|6.61677978515625|[145.0868682861328, 22.408187866210938, 37.490108489990234, 162.59469604492188]|[-0.29017373919487, 0.04481637850403786, -0.0749802216887474, 0.32518938183784485]|[6544.590193385527, 2572.0047862595025, 3326.8004579516796, 6928.218745233316]|0.00591123104095459|0.09398254752159119|0.1744547039270401|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|15.400001525878906|6.59344677734375|[82.4549331665039, 84.9330062866211, 99.97344970703125, 99.91053009033203]|[-0.16490986943244934, 0.16986602544784546, -0.19994689524173737, 0.19982105493545532]|[4933.745303563453, 5007.335055746743, 5432.637700037083, 5430.92787967057]|0.0034606456756591797|0.0964331328868866|0.17427179217338562|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|16.400001525878906|6.5701552734375|[23.33558464050293, 143.971923828125, 158.9477081298828, 40.71976852416992]|[-0.046671170741319656, 0.28794386982917786, -0.31789541244506836, 0.0814395323395729]|[2624.688370606276, 6519.395193821011, 6850.078352962602, 3467.137412068523]|0.0023797154426574707|0.0975140631198883|0.1741824895143509|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|17.400001525878906|6.54690478515625|[-14.578628540039062, 181.8325653076172, 196.73342895507812, 2.727010726928711]|[0.029157256707549095, 0.3636651337146759, -0.39346686005592346, 0.005454021506011486]|[2074.5635313518605, 7326.629611944295, 7620.92144036976, 897.2466120436787]|0.0017645955085754395|0.09812918305397034|0.17417985200881958|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|1.0|18.400001525878906|6.5236953125|[-26.36748695373535, 193.545166015625, 208.4010009765625, -9.108946800231934]|[0.052734971046447754, 0.3870903253555298, -0.4168020188808441, -0.018217893317341805]|[2789.9908173855065, 7558.916857003813, 7843.651769834401, 1639.843817506752]|0.0019492506980895996|0.09794452786445618|0.174224391579628|1.7434437274932861|0.22963982820510864|0.06160579538877163|0.008114482874567612
1.0|0.0|0.350006103515625|6.50052734375|[-7.812142372131348, 161.2895050048828, 189.98695373535156, 23.27149200439453]|[0.015624284744262695, 0.3225789964199066, -0.3799739181995392, 0.04654298722743988]|[2251.742727420618, 7375.401939728458, 7666.56599815182, 134.50224341713735]|0.002994239330291748|0.19692233204841614|0.17427057027816772|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|1.350006103515625|6.477400390625|[4113.99853515625, -3976.5458984375, -3938.068115234375, 4155.0]|[-8.227996826171875, -7.953092098236084, 7.876136302947998, 8.309999465942383]|[34849.81446763723, 34262.685810281764, 34096.51686520418, 35023.04628288544]|0.003808736801147461|0.19610783457756042|0.2225363850593567|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|2.4000091552734375|6.454314453125|[4356.94189453125, -4199.7724609375, -4179.86572265625, 4379.974609375]|[-8.713884353637695, -8.399544715881348, 8.359731674194336, 8.75994873046875]|[35864.04642521226, 35211.23718241336, 35127.68819596801, 35958.71804802677]|-0.01996433734893799|0.21988090872764587|0.36161747574806213|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|3.4000091552734375|6.43127001953125|[2886.947509765625, -2712.884765625, -2700.46142578125, 2903.25927734375]|[-5.773894786834717, -5.425769805908203, 5.400923252105713, 5.8065185546875]|[29193.613083535114, 28299.84633598341, 28234.97405674105, 29275.971469078493]|-0.07980573177337646|0.27972230315208435|0.4533177316188812|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|4.350006103515625|6.40826708984375|[1821.2713623046875, -1634.8455810546875, -1624.8988037109375, 1835.6402587890625]|[-3.642542839050293, -3.269690990447998, 3.2497975826263428, 3.6712806224823]|[23187.59644783082, 21968.822142909215, 21901.888488789235, 23278.885863677722]|-0.1393316388130188|0.3392482101917267|0.5033594369888306|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|5.350006103515625|6.3853046875|[1007.5794067382812, -813.4661865234375, -803.4088745117188, 1022.7656860351562]|[-2.0151588916778564, -1.6269323825836182, 1.6068177223205566, 2.0455312728881836]|[17246.780865074434, 15496.661855347811, 15400.567207629678, 17376.26688922795]|-0.17198288440704346|0.37189945578575134|0.5104719400405884|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|6.350006103515625|6.36238427734375|[477.969970703125, -279.352783203125, -269.46405029296875, 493.4759521484375]|[-0.9559399485588074, -0.5587055683135986, 0.5389280915260315, 0.9869518876075745]|[11878.69441582446, 9081.234811967848, 8919.054561023884, 12069.836881319654]|-0.21822208166122437|0.41813865303993225|0.49603286385536194|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|7.350006103515625|6.33950439453125|[167.0164031982422, 33.336326599121094, 42.9996337890625, 182.57049560546875]|[-0.33403280377388, 0.06667265295982361, -0.0859992653131485, 0.36514097452163696]|[7021.7921083352985, 3137.092143824649, 3562.8766130060712, 7341.481373312505]|-0.22190439701080322|0.4218209683895111|0.4716602563858032|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|8.350006103515625|6.316666015625|[1.6817851066589355, 198.673828125, 208.08084106445312, 17.08641815185547]|[-0.00336357019841671, 0.39734765887260437, -0.4161616861820221, 0.03417283669114113]|[704.6178729994047, 7658.412134017809, 7837.624476133226, 2245.9181212184217]|-0.22647354006767273|0.4263901114463806|0.4448278844356537|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|9.350006103515625|6.29386865234375|[-75.3669204711914, 273.7081298828125, 283.7766418457031, -59.05906677246094]|[0.1507338434457779, 0.5474162697792053, -0.5675532817840576, -0.11811813712120056]|[4716.923024744884, 8989.0180535437, 9152.858039460538, 4175.530824438827]|-0.2145959734916687|0.4145125448703766|0.4086035192012787|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|10.050003051757812|6.27111279296875|[-99.08253479003906, 296.0647888183594, 305.9835510253906, -82.97614288330078]|[0.19816505908966064, 0.5921295881271362, -0.6119670867919922, -0.16595228016376495]|[5408.3770124804705, 9348.92732513674, 9504.241087231934, 4949.314202564768]|-0.23376354575157166|0.43368011713027954|0.4638030529022217|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|10.050003051757812|6.27111279296875|[-2517.396728515625, 2706.853759765625, 2718.976806640625, -2498.12353515625]|[5.034793376922607, 5.413707733154297, -5.437953948974609, -4.996247291564941]|[27261.153974634126, 28268.372182631105, 28331.603517124662, 27156.597750370143]|-0.23376354575157166|0.43368011713027954|0.4638030529022217|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|10.050003051757812|6.27111279296875|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.43368011713027954|0.4638030529022217|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|10.050003051757812|6.27111279296875|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.43368011713027954|0.4638030529022217|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|10.050003051757812|6.27111279296875|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.43368011713027954|0.4638030529022217|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|10.050003051757812|6.27111279296875|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.43368011713027954|0.4638030529022217|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|10.050003051757812|6.27111279296875|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.43368011713027954|0.4638030529022217|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|10.050003051757812|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.43368011713027954|0.4638030529022217|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
1.0|0.0|10.050003051757812|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.43368011713027954|0.4638030529022217|0.31085628271102905|1.6210671067237854|0.01689436178979776|0.08810146588541397
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|0.0|10.0009892578125|[-4222.544921875, 4399.4384765625, 4410.94091796875, -4204.330078125]|[8.445090293884277, 8.798877716064453, -8.821881294250488, -8.408660888671875]|[35306.57121574101, 36038.526716223714, 36085.60777524086, 35230.33772019257]|-0.23376354575157166|0.26911888644099236|0.05443457514047623|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-140.9499969482422|10.0009892578125|[630.6752319335938, -428.1353759765625, -439.06103515625, 619.7354125976562]|[-1.2613505125045776, -0.8562707901000977, 0.878122091293335, 1.2394708395004272]|[13644.929363938023, 11242.398132217793, 11384.942786988951, 13526.067816336472]|0.5259841084480286|-0.49062876775860786|0.03400459885597229|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-139.9499969482422|10.0009892578125|[867.1145629882812, -669.5388793945312, -677.07421875, 859.5066528320312]|[-1.7342290878295898, -1.3390778303146362, 1.354148507118225, 1.7190133333206177]|[15999.508596079673, 14059.06065267994, 14137.953295455718, 15929.165529237924]|-0.0027440020348876715|0.03809934272430837|0.05676790699362755|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-138.89999389648438|10.0009892578125|[798.3467407226562, -609.0014038085938, -607.7991943359375, 799.4639892578125]|[-1.5966933965682983, -1.2180027961730957, 1.2155983448028564, 1.5989279747009277]|[15351.97244781617, 13408.418323293265, 13395.177228414412, 15362.710872116884]|-0.01120318379253149|0.04655852448195219|0.06749565899372101|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-137.89999389648438|10.0009892578125|[588.2667236328125, -400.1173400878906, -397.2513732910156, 591.0311889648438]|[-1.1765333414077759, -0.8002346754074097, 0.7945027947425842, 1.1820623874664307]|[13178.18333650262, 10868.311828773007, 10829.318019189219, 13209.111425583955]|-0.02000783383846283|0.05536317452788353|0.0704839751124382|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-136.89999389648438|10.0009892578125|[321.8153381347656, -133.98455810546875, -130.4820556640625, 325.2094421386719]|[-0.6436306834220886, -0.2679691016674042, 0.26096412539482117, 0.6504188776016235]|[9747.018124707223, 6289.2053924167985, 6206.457689267283, 9798.282962682475]|-0.027367226779460907|0.06272256746888161|0.06788046658039093|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-135.89999389648438|10.0009892578125|[96.56449890136719, 91.1683120727539, 94.84955596923828, 100.13631439208984]|[-0.19312898814678192, 0.18233662843704224, -0.18969911336898804, 0.20027261972427368]|[5339.211805513384, 5187.885245838411, 5291.588391596575, 5437.060998311198]|-0.03137192875146866|0.06672726944088936|0.06320841610431671|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-134.85000610351562|10.0009892578125|[-71.30606842041016, 255.25283813476562, 262.6119079589844, -64.00605010986328]|[0.14261212944984436, 0.5105056762695312, -0.5252237915992737, -0.12801210582256317]|[4588.087056069612, 8680.67893896351, 8804.923995904219, 4346.892675196134]|-0.0319162979722023|0.067271638661623|0.057097192853689194|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-133.85000610351562|10.0009892578125|[-92.75077056884766, 276.50738525390625, 283.89044189453125, -85.42752838134766]|[0.18550154566764832, 0.5530147552490234, -0.5677808523178101, -0.1708550602197647]|[5232.716032278697, 9034.867164114934, 9154.693094102184, 5021.891492125898]|-0.029979631304740906|0.0653349719941616|0.05492434650659561|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-132.85000610351562|10.0009892578125|[-38.67975997924805, 222.2182159423828, 229.67332458496094, -31.285181045532227]|[0.07735951989889145, 0.4444364309310913, -0.4593466520309448, -0.06257036328315735]|[3379.171932222037, 8099.500420289634, 8234.243060843924, 3039.0492645548493]|-0.02697804570198059|0.06233338639140129|0.05645677447319031|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-131.85000610351562|10.0009892578125|[50.06657409667969, 133.28411865234375, 140.83587646484375, 57.557655334472656]|[-0.10013314336538315, 0.26656821370124817, -0.28167176246643066, 0.11511530727148056]|[3844.5219204387977, 6272.74461480486, 6448.000380591985, 4122.11355178233]|-0.024182304739952087|0.05953764542937279|0.055697180330753326|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-130.85000610351562|10.0009892578125|[105.7940673828125, 74.598876953125, 85.07164764404297, 116.23641967773438]|[-0.21158812940120697, 0.1491977572441101, -0.17014330625534058, 0.23247283697128296]|[6329.2872586423655, 3746.286105455771, 4035.988180320534, 6503.5970656184145]|-0.022381886839866638|0.05773722752928734|0.057594072073698044|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-129.85000610351562|10.0009892578125|[193.58811950683594, -10.398775100708008, -2.6978249549865723, 201.2305450439453]|[-0.3871762454509735, -0.020797548815608025, 0.005395649466663599, 0.40246108174324036]|[7559.755585925069, 1752.1024495817408, 892.4323151639456, 7707.532341639634]|-0.021810397505760193|0.05716573819518089|0.05962658300995827|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-128.85000610351562|10.0009892578125|[181.8419647216797, -1.4719674587249756, 9.088119506835938, 192.37672424316406]|[-0.36368390917778015, -0.0029439348727464676, -0.018176238983869553, 0.38475343585014343]|[7971.855062364972, 3076.794081107218, 2680.181413615991, 8112.7672848694]|-0.02113451063632965|0.05648985132575035|0.061209674924612045|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
2.0|4.0|-127.80000305175781|10.0009892578125|[171.06105041503906, 9.365269660949707, 19.923423767089844, 181.5970458984375]|[-0.3421221077442169, 0.018730537965893745, -0.03984684869647026, 0.3631941080093384]|[7106.307093538198, 1662.7560910129098, 2425.215806981506, 7321.883150281619]|-0.024406999349594116|0.059762340039014816|0.06018412113189697|1.9589670300483704|0.41412627696990967|0.19492203335259028|0.04120658221068661
