route_num|missing_points|simTime|tankMass|force_array|torque_array|rpm_list|droneVel|error_target_vel|error_target_dist 
80.0|6.0|11.299999237060547|10.0009892578125|[417.3802185058594, -205.91867065429688, -221.94947814941406, 400.9144592285156]|[-0.8347604274749756, -0.4118373394012451, 0.4438989758491516, 0.801828920841217]|[11100.290254705811, 7796.79771836389, 8094.601406200889, 10879.132440634614]|-0.0402950644493103|0.11854918301105499|0.13838931918144226
80.0|6.0|12.299999237060547|10.0009892578125|[578.3145141601562, -367.133056640625, -382.7583312988281, 562.2366943359375]|[-1.1566290855407715, -0.7342661619186401, 0.7655166387557983, 1.1244734525680542]|[13066.234554724411, 10410.705207709074, 10629.937970375862, 12883.326025591416]|-0.03750032186508179|0.11575444042682648|0.1430957019329071
80.0|6.0|13.299999237060547|10.0009892578125|[628.0377807617188, -416.9480285644531, -432.202392578125, 612.294189453125]|[-1.2560755014419556, -0.8338961005210876, 0.8644047379493713, 1.224588394165039]|[13616.368278286178, 11094.54168764371, 11295.669772602743, 13444.618181169584]|-0.037481486797332764|0.11573560535907745|0.14667785167694092
80.0|6.0|14.299999237060547|10.0009892578125|[586.7971801757812, -375.63861083984375, -390.65234375, 571.257080078125]|[-1.173594355583191, -0.7512772083282471, 0.7813047170639038, 1.1425142288208008]|[13161.712897244552, 10530.609706103121, 10738.994528707915, 12986.263233579264]|-0.04486149549484253|0.12311561405658722|0.14838632941246033
80.0|6.0|15.299999237060547|10.0009892578125|[496.603515625, -285.28192138671875, -300.2170104980469, 481.11798095703125]|[-0.9932070374488831, -0.5705638527870178, 0.6004340052604675, 0.9622359275817871]|[12108.024717741839, 9177.10138008534, 9414.257044654965, 11917.748001249454]|-0.04373198747634888|0.12198610603809357|0.14835278689861298
80.0|6.0|16.299999237060547|10.0009892578125|[401.33721923828125, -189.8578643798828, -204.8434600830078, 385.7938537597656]|[-0.8026744723320007, -0.3797157108783722, 0.4096869230270386, 0.7715877294540405]|[10884.86689371016, 7486.566725819599, 7776.415469273771, 10672.005888785625]|-0.05060139298439026|0.12885551154613495|0.14727142453193665
80.0|6.0|17.25|10.0009892578125|[407.92718505859375, -177.231689453125, -211.699462890625, 372.5466613769531]|[-0.8158543705940247, -0.3544633686542511, 0.4233989119529724, 0.7450933456420898]|[10973.86790655565, 7233.343552466034, 7905.4806877965175, 10487.180474774985]|-0.049091458320617676|0.12734557688236237|0.1500757485628128
80.0|6.0|18.25|10.0009892578125|[376.12042236328125, -145.38052368164062, -179.986328125, 340.6257629394531]|[-0.7522408366203308, -0.2907610535621643, 0.35997268557548523, 0.6812515258789062]|[10537.361066371303, 6551.209961150942, 7289.33924195545, 10027.834325766225]|-0.0463784784078598|0.12463259696960449|0.14908626675605774
80.0|6.0|19.25|10.0009892578125|[380.0016784667969, -149.29173278808594, -183.981689453125, 344.4509582519531]|[-0.7600033283233643, -0.2985834777355194, 0.36796337366104126, 0.6889019012451172]|[10591.590013291012, 6638.7495256698385, 7369.800051541316, 10083.982948548108]|-0.047854840755462646|0.12610895931720734|0.1486959308385849
80.0|6.0|20.25|10.0009892578125|[406.33856201171875, -175.68753051757812, -210.40980529785156, 370.7789001464844]|[-0.8126771450042725, -0.3513750731945038, 0.42081961035728455, 0.741557776927948]|[10952.478861835396, 7201.763795092986, 7881.364098453757, 10462.269668499022]|-0.04677021503448486|0.12502433359622955|0.14888335764408112
80.0|6.0|21.25|10.0009892578125|[439.2935485839844, -208.72340393066406, -243.4166259765625, 403.7770690917969]|[-0.8785871267318726, -0.4174467921257019, 0.48683324456214905, 0.8075541257858276]|[11387.956948449322, 7849.716614066605, 8477.026155563139, 10917.902953136554]|-0.04820755869150162|0.1264616772532463|0.14946332573890686
80.0|6.0|22.25|10.0009892578125|[466.2581787109375, -235.74183654785156, -270.3856506347656, 430.7962341308594]|[-0.93251633644104, -0.47148367762565613, 0.5407713055610657, 0.8615924715995789]|[11732.258827191648, 8342.317896892868, 8934.29367646425, 11277.279729034599]|-0.04557272419333458|0.12382684275507927|0.15017755329608917
80.0|6.0|23.25|10.0009892578125|[480.649169921875, -250.1629638671875, -284.7518615722656, 445.2408752441406]|[-0.9612982869148254, -0.5003259181976318, 0.5695037245750427, 0.89048171043396]|[11911.940139430675, 8593.69450167928, 9168.57179244455, 11464.785082206108]|-0.04564754292368889|0.12390166148543358|0.1508047729730606
80.0|6.0|24.250003814697266|10.0009892578125|[482.0214538574219, -251.5354461669922, -286.0809326171875, 446.6531677246094]|[-0.9640429019927979, -0.5030708909034729, 0.572161853313446, 0.893306314945221]|[11928.932692547445, 8617.236276558, 9189.943904345382, 11482.953686132381]|-0.04599300026893616|0.12424711883068085|0.15121705830097198
80.0|6.0|25.250003814697266|10.0009892578125|[474.0925598144531, -243.59304809570312, -278.11614990234375, 438.74407958984375]|[-0.9481850862503052, -0.487186074256897, 0.5562323331832886, 0.8774881958961487]|[11830.414845594243, 8480.097564570651, 9061.11220356598, 11380.832683634037]|-0.04642143100500107|0.12467554956674576|0.15138399600982666
80.0|6.0|26.250003814697266|10.0009892578125|[462.3106384277344, -231.7911376953125, -266.3123474121094, 426.96453857421875]|[-0.9246212840080261, -0.46358227729797363, 0.5326247215270996, 0.8539290428161621]|[11682.488108711783, 8272.11984083949, 8866.741664836985, 11227.015110119504]|-0.04678010195493698|0.12503422051668167|0.1513626128435135
80.0|6.0|27.250003814697266|10.0009892578125|[451.5400695800781, -221.00613403320312, -255.53506469726562, 416.19000244140625]|[-0.9030801057815552, -0.4420122802257538, 0.5110701322555542, 0.8323799967765808]|[11545.60118542379, 8077.380988039983, 8685.476615976817, 11084.451966957122]|-0.044662073254585266|0.12291619181632996|0.15124739706516266
80.0|6.0|28.250003814697266|10.0009892578125|[444.7352294921875, -214.1894989013672, -248.7405242919922, 409.3692626953125]|[-0.8894704580307007, -0.42837899923324585, 0.4974810481071472, 0.8187385201454163]|[11458.27313886012, 7951.837407596026, 8569.227575928833, 10993.247845813086]|-0.049355149269104004|0.1276092678308487|0.15112750232219696
80.0|6.0|29.250003814697266|10.0009892578125|[442.6624755859375, -212.11578369140625, -246.6790008544922, 407.2922668457031]|[-0.8853249549865723, -0.4242315888404846, 0.49335798621177673, 0.814584493637085]|[11431.540471525317, 7913.250191547087, 8533.64346958437, 10965.32444327173]|-0.04695966839790344|0.12521378695964813|0.15106083452701569
80.0|6.0|30.250003814697266|10.0009892578125|[444.3164978027344, -213.78024291992188, -248.3468475341797, 408.95050048828125]|[-0.8886329531669617, -0.4275604784488678, 0.4966937005519867, 0.8179010152816772]|[11452.877712958007, 7944.236911173035, 8562.44371633992, 10987.623663627524]|-0.044525712728500366|0.12277983129024506|0.15106628835201263
80.0|6.0|31.250003814697266|10.0009892578125|[447.883056640625, -217.35745239257812, -251.92665100097656, 412.5213623046875]|[-0.8957660794258118, -0.4347149133682251, 0.5038533210754395, 0.825042724609375]|[11498.75235258979, 8010.427084402668, 8623.934725652427, 11035.490103788448]|-0.049033284187316895|0.12728740274906158|0.15112891793251038
80.0|6.0|32.250003814697266|10.0009892578125|[451.5782775878906, -221.06356811523438, -255.6284637451172, 416.2266845703125]|[-0.903156578540802, -0.4421271085739136, 0.5112569332122803, 0.8324533700942993]|[11546.089652692288, 8078.4304766165, 8687.063758498727, 11084.940436567957]|-0.04665112495422363|0.12490524351596832|0.15122784674167633
80.0|6.0|33.250003814697266|10.0009892578125|[454.1396789550781, -223.6307373046875, -258.1886291503906, 418.79986572265625]|[-0.9082793593406677, -0.4472614526748657, 0.5163772702217102, 0.8375996947288513]|[11578.78869162103, 8125.201720822555, 8730.456641452576, 11119.15209608297]|-0.04663550853729248|0.12488962709903717|0.15133312344551086
80.0|6.0|34.250003814697266|10.0009892578125|[455.0874328613281, -224.5859832763672, -259.1318359375, 419.7640686035156]|[-0.9101749062538147, -0.4491719603538513, 0.5182636976242065, 0.8395281434059143]|[11590.864406758616, 8142.536760530755, 8746.389022113231, 11131.94454857234]|-0.04666411876678467|0.12491823732852936|0.15141130983829498
80.0|6.0|35.250003814697266|10.0009892578125|[454.6020202636719, -224.1083221435547, -258.6429443359375, 419.2939453125]|[-0.9092040657997131, -0.44821664690971375, 0.517285943031311, 0.8385878801345825]|[11584.681141398787, 8133.873166506195, 8738.134430634193, 11125.709078544547]|-0.046715617179870605|0.1249697357416153|0.1514584720134735
80.0|6.0|36.250003814697266|10.0009892578125|[453.2793884277344, -222.78065490722656, -257.3188171386719, 417.9721984863281]|[-0.9065587520599365, -0.44556131958961487, 0.5146376490592957, 0.8359443545341492]|[11567.816468119572, 8109.743945453513, 8715.738211339125, 11108.159364170744]|-0.04445618391036987|0.12271030247211456|0.15147845447063446
80.0|6.0|37.250003814697266|10.0009892578125|[451.7367248535156, -221.24266052246094, -255.77992248535156, 416.43524169921875]|[-0.903473436832428, -0.44248533248901367, 0.5115598440170288, 0.8328704833984375]|[11548.115088786744, 8081.702143375017, 8689.636900942107, 11087.717233338946]|-0.049117088317871094|0.12737120687961578|0.1514759063720703
80.0|6.0|38.250003814697266|10.0009892578125|[450.5172119140625, -220.0180206298828, -254.5587615966797, 415.2174072265625]|[-0.901034414768219, -0.44003602862358093, 0.5091175436973572, 0.8304347991943359]|[11532.516851411248, 8059.303866377374, 8668.868772620377, 11071.492752896404]|-0.04682445526123047|0.12507857382297516|0.15146924555301666
80.0|6.0|39.250003814697266|10.0009892578125|[449.83270263671875, -219.3288116455078, -253.8785858154297, 414.5294494628906]|[-0.899665355682373, -0.43865764141082764, 0.5077571868896484, 0.8290588855743408]|[11523.752352078134, 8046.671034389754, 8657.279506239489, 11062.3169851649]|-0.04682499170303345|0.12507911026477814|0.1514592319726944
80.0|6.0|40.250003814697266|10.0009892578125|[449.7071228027344, -219.20913696289062, -253.75814819335938, 414.41015625]|[-0.8994142413139343, -0.43841826915740967, 0.5075162649154663, 0.8288203477859497]|[11522.143696334368, 8044.475440041263, 8655.225796509287, 11060.725114800343]|-0.04450124502182007|0.12275536358356476|0.15146081149578094
80.0|6.0|41.29999923706055|10.0009892578125|[377.1507263183594, -165.80044555664062, -180.9402618408203, 361.6169738769531]|[-0.7543014883995056, -0.3316008746623993, 0.36188051104545593, 0.7232339382171631]|[10551.783654715286, 6996.184446557904, 7308.630588603675, 10332.200084910193]|-0.046801626682281494|0.12505574524402618|0.14741194248199463
80.0|6.0|42.250003814697266|10.0009892578125|[377.4994201660156, -166.15989685058594, -181.2958984375, 361.9749450683594]|[-0.7549988627433777, -0.33231979608535767, 0.36259180307388306, 0.7239499092102051]|[10556.660341602754, 7003.764118674044, 7315.809589428116, 10337.312835913242]|-0.046790242195129395|0.12504436075687408|0.1514831930398941
80.0|6.0|43.29999923706055|10.0009892578125|[377.810302734375, -166.46707153320312, -181.6072235107422, 362.2871398925781]|[-0.7556205987930298, -0.3329341411590576, 0.3632144629955292, 0.7245742678642273]|[11533.221863739156, 8060.300101947244, 8670.132940910436, 11072.329236440804]|-0.04909604787826538|0.12735016644001007|0.15149816870689392
80.0|6.0|44.29999923706055|10.0009892578125|[377.9423522949219, -166.60421752929688, -181.74136352539062, 362.427490234375]|[-0.7558847069740295, -0.33320844173431396, 0.3634827435016632, 0.7248550057411194]|[10562.851759393858, 7013.122091636236, 7324.791972229672, 10343.772730136337]|-0.04678601026535034|0.12504012882709503|0.1474524736404419
80.0|6.0|45.29999923706055|10.0009892578125|[377.8966979980469, -166.56784057617188, -181.69949340820312, 362.39263916015625]|[-0.7557933926582336, -0.3331356644630432, 0.3633989691734314, 0.7247852683067322]|[10562.21375980041, 7012.356414918611, 7323.948169920803, 10343.275388919847]|-0.0467909574508667|0.1250450760126114|0.14746131002902985
80.0|6.0|46.29999923706055|10.0009892578125|[377.69061279296875, -166.358642578125, -181.49392700195312, 362.1882019042969]|[-0.7553812265396118, -0.33271726965904236, 0.36298784613609314, 0.7243764400482178]|[10559.333326009679, 7007.951507548208, 7319.80400928708, 10340.357491432242]|-0.0444871187210083|0.12274123728275299|0.14746764302253723
80.0|6.0|47.29999923706055|10.0009892578125|[377.4252624511719, -166.10073852539062, -181.2306365966797, 361.93359375]|[-0.7548505067825317, -0.3322014808654785, 0.36246126890182495, 0.7238671779632568]|[10555.623391323743, 7002.51722381985, 7314.492719660095, 10336.722361726182]|-0.04911601543426514|0.12737013399600983|0.14747190475463867
80.0|6.0|48.29999923706055|10.0009892578125|[377.1760559082031, -165.8544921875, -180.98345947265625, 361.6906433105469]|[-0.7543521523475647, -0.33170896768569946, 0.36196690797805786, 0.7233812808990479]|[10552.137979718615, 6997.32464068592, 7309.502966837704, 10333.25248098156]|-0.046808481216430664|0.12506259977817535|0.14747405052185059
80.0|6.0|49.29999923706055|10.0009892578125|[376.9643859863281, -165.64561462402344, -180.77345275878906, 361.4854736328125]|[-0.7539287805557251, -0.33129122853279114, 0.36154690384864807, 0.7229709625244141]|[10549.176652186343, 6992.917028407231, 7305.26089338031, 10330.32128707401]|-0.04449915885925293|0.12275327742099762|0.14747542142868042
80.0|6.0|50.29999923706055|10.0009892578125|[376.82562255859375, -165.51158142089844, -180.63853454589844, 361.35302734375]|[-0.7536512613296509, -0.3310231566429138, 0.3612770438194275, 0.7227060198783875]|[10547.234857810165, 6990.087274207217, 7302.534285301893, 10328.42862724606]|-0.04912245273590088|0.12737657129764557|0.1474764496088028
80.0|6.0|51.29999923706055|10.0009892578125|[376.74420166015625, -165.42849731445312, -180.5596466064453, 361.2729187011719]|[-0.7534884214401245, -0.3308570086956024, 0.3611193001270294, 0.722545862197876]|[10546.095323128582, 6988.332599240919, 7300.939540321417, 10327.283704972953]|-0.04680907726287842|0.1250631958246231|0.1474771797657013
80.0|6.0|52.29999923706055|10.0009892578125|[376.7064208984375, -165.3992462158203, -180.52484130859375, 361.2460021972656]|[-0.7534128427505493, -0.330798476934433, 0.36104968190193176, 0.722491979598999]|[10545.566516709909, 6987.714732771436, 7300.235829312065, 10326.898982598837]|-0.046807289123535156|0.12506140768527985|0.14747992157936096
80.0|6.0|53.29999923706055|10.0009892578125|[376.6627502441406, -165.36102294921875, -180.4839324951172, 361.21038818359375]|[-0.7533255219459534, -0.33072203397750854, 0.36096784472465515, 0.7224208116531372]|[10544.955238122631, 6986.907266225567, 7299.408627624503, 10326.389923143002]|-0.04680681228637695|0.12506093084812164|0.1474829912185669
80.0|6.0|54.29999923706055|10.0009892578125|[376.6097106933594, -165.30874633789062, -180.4311981201172, 361.16314697265625]|[-0.7532194256782532, -0.3306174874305725, 0.3608624041080475, 0.7223263382911682]|[10544.21277104933, 6985.802771644781, 7298.342167391349, 10325.714628173728]|-0.046807289123535156|0.12506140768527985|0.1474858671426773
80.0|6.0|55.29999923706055|10.0009892578125|[376.5421142578125, -165.24461364746094, -180.36795043945312, 361.0999755859375]|[-0.7530841827392578, -0.33048924803733826, 0.3607358932495117, 0.7221999764442444]|[10543.266455588066, 6984.447544538295, 7297.062888422829, 10324.811548439488]|-0.04449617862701416|0.12275029718875885|0.14749090373516083
80.0|6.0|56.29999923706055|10.0009892578125|[376.436279296875, -165.13668823242188, -180.26364135742188, 360.9959411621094]|[-0.7528725862503052, -0.3302733600139618, 0.36052727699279785, 0.7219918370246887]|[10541.784649741961, 6982.1663127783895, 7294.952591091549, 10323.324130452624]|-0.04911994934082031|0.127374067902565|0.14749278128147125
80.0|6.0|57.29999923706055|10.0009892578125|[376.3465881347656, -165.0484161376953, -180.17538452148438, 360.91168212890625]|[-0.7526931762695312, -0.3300968408584595, 0.36035075783729553, 0.7218233346939087]|[10540.528711759134, 6980.299941234822, 7293.166572976754, 10322.119291320461]|-0.046808481216430664|0.12506259977817535|0.1474943608045578
80.0|6.0|58.29999923706055|10.0009892578125|[376.259765625, -164.96890258789062, -180.09262084960938, 360.8334655761719]|[-0.7525195479393005, -0.32993781566619873, 0.3601852357387543, 0.7216669321060181]|[10539.312800717113, 6978.618327731334, 7291.491320333969, 10321.000729113597]|-0.046808838844299316|0.125062957406044|0.14749665558338165
80.0|6.0|59.29999923706055|10.0009892578125|[376.15118408203125, -164.86012268066406, -179.9871063232422, 360.72705078125]|[-0.752302348613739, -0.32972025871276855, 0.359974205493927, 0.7214540839195251]|[10537.791966544146, 6976.317110271255, 7289.355000221404, 10319.478713739176]|-0.04449868202209473|0.12275280058383942|0.1474963277578354
80.0|6.0|60.29999923706055|10.0009892578125|[376.0547790527344, -164.76065063476562, -179.89234924316406, 360.6312561035156]|[-0.7521095275878906, -0.3295212984085083, 0.35978469252586365, 0.721262514591217]|[10536.44149725621, 6974.21213414529, 7287.435949064358, 10318.108402344098]|-0.04912114143371582|0.1273752599954605|0.14749771356582642
80.0|6.0|61.29999923706055|10.0009892578125|[375.9354248046875, -164.6478729248047, -179.7754364013672, 360.5213623046875]|[-0.7518708109855652, -0.32929572463035583, 0.3595508635044098, 0.7210426926612854]|[10534.76930889249, 6971.824821667762, 7285.067495587547, 10316.536183484812]|-0.04681098461151123|0.12506510317325592|0.1474963128566742
80.0|5.0|0.25|10.0009892578125|[375.8276062011719, -164.5481414794922, -179.6696014404297, 360.42498779296875]|[-0.7516552209854126, -0.3290962874889374, 0.3593392074108124, 0.7208499908447266]|[10533.258510105994, 6969.71299514585, 7282.922796739845, 10315.157183935935]|-0.04681050777435303|0.11102702468633652|0.14749674499034882
80.0|5.0|1.25|10.0009892578125|[-1911.6153564453125, 2028.537353515625, 2103.1962890625, -1834.8023681640625]|[3.823230504989624, 4.057074546813965, -4.206392765045166, -3.669604778289795]|[23755.745246920807, 24471.46157159285, 24917.720346730464, 23273.572353457923]|-0.0491023063659668|0.11331882327795029|0.026916448026895523
80.0|5.0|2.25|10.0009892578125|[-2835.52685546875, 2978.10009765625, 3024.550537109375, -2787.647705078125]|[5.671053886413574, 5.956200122833252, -6.04910135269165, -5.575295448303223]|[28932.455007694218, 29650.911557622432, 29881.25452134383, 28687.146283089645]|-0.033149123191833496|0.09736564010381699|0.09554675966501236
80.0|5.0|3.25|10.0009892578125|[-2777.71826171875, 2938.832763671875, 2967.9716796875, -2747.853515625]|[5.555436134338379, 5.8776655197143555, -5.935943603515625, -5.495707035064697]|[28636.009710313385, 29454.783876893653, 29600.447739662737, 28481.65310940011]|-0.0007854700088500977|0.06500198692083359|0.14532263576984406
80.0|5.0|4.25|10.0009892578125|[-2033.584228515625, 2205.906494140625, 2227.050048828125, -2012.1658935546875]|[4.067168712615967, 4.411813259124756, -4.454100131988525, -4.024332046508789]|[24501.884399398114, 25518.900209354633, 25640.907534987593, 24372.512156965557]|0.03496956825256348|0.029246948659420013|0.15853162109851837
80.0|5.0|5.25|10.0009892578125|[-981.0772705078125, 1158.52001953125, 1177.4697265625, -962.079345703125]|[1.962154507637024, 2.317039966583252, -2.3549394607543945, -1.9241586923599243]|[17018.450314530786, 18493.545300343954, 18644.179648549125, 16852.86917885252]|0.06397497653961182|0.00024154037237167358|0.1460382342338562
80.0|5.0|6.25|10.0009892578125|[-43.19614791870117, 220.84376525878906, 240.44760131835938, -23.593963623046875]|[0.08639229089021683, 0.44168755412101746, -0.4808952212333679, -0.0471879281103611]|[3571.008745844593, 8074.413297953889, 8425.169142623468, 2639.179060036009]|0.07963395118713379|-0.015417434275150299|0.12309608608484268
80.0|5.0|7.25|10.0009892578125|[497.0280456542969, -321.8115234375, -300.83087158203125, 518.0821533203125]|[-0.9940561056137085, -0.6436230540275574, 0.601661741733551, 1.036164402961731]|[12113.19898840691, 9746.960355500525, 9423.876910800815, 12367.095659495648]|0.07694578170776367|-0.012729264795780182|0.10334321856498718
80.0|5.0|8.25|10.0009892578125|[599.6130981445312, -426.8840026855469, -405.1001892089844, 621.6050415039062]|[-1.1992262601852417, -0.853767991065979, 0.8102003931999207, 1.2432100772857666]|[13304.665481169213, 11225.956216231576, 10935.776531609643, 13546.45529356276]|0.07579481601715088|-0.011578299105167389|0.09308499842882156
80.0|5.0|9.25|10.0009892578125|[388.33819580078125, -216.90814208984375, -195.17076110839844, 410.413330078125]|[-0.7766764163970947, -0.4338162839412689, 0.39034152030944824, 0.8208266496658325]|[10707.139432976492, 8002.143426980949, 7590.594332770273, 11007.257669717113]|0.05951225757598877|0.0047042593359947205|0.09175073355436325
80.0|5.0|10.25|10.0009892578125|[37.59770965576172, 133.72122192382812, 154.83941650390625, 59.13754653930664]|[-0.07519541680812836, 0.2674424350261688, -0.3096788227558136, 0.11827509105205536]|[3331.5711979852717, 6283.021881687967, 6760.972462023236, 4178.304199575563]|0.046581268310546875|0.017635248601436615|0.09675315022468567
80.0|5.0|11.25|10.0009892578125|[-299.8895568847656, 471.79742431640625, 492.1194152832031, -279.11907958984375]|[0.5997791290283203, 0.9435948729515076, -0.984238862991333, -0.5582382082939148]|[9409.121470323076, 11801.743918098398, 12053.235822708331, 9077.435384184873]|0.04478347301483154|0.019433043897151947|0.10548185557126999
80.0|5.0|12.25|10.0009892578125|[-526.6344604492188, 699.4227294921875, 719.018310546875, -506.60955810546875]|[1.0532689094543457, 1.3988454341888428, -1.4380366802215576, -1.0132191181182861]|[12468.75354742658, 14369.38810417024, 14569.289703746394, 12229.39840831291]|0.04123401641845703|0.02298250049352646|0.11484906077384949
80.0|5.0|13.25|10.0009892578125|[-531.6765747070312, 716.787109375, 724.52880859375, -523.3458862304688]|[1.063353180885315, 1.4335741996765137, -1.4490575790405273, -1.0466917753219604]|[13412.048818529218, 15203.687921956658, 15387.986489361267, 13195.876525133828]|0.04142558574676514|0.022790931165218353|0.12206749618053436
80.0|5.0|14.300003051757812|10.0009892578125|[-485.35858154296875, 671.1222534179688, 678.6602172851562, -477.2555847167969]|[0.9707171320915222, 1.3422445058822632, -1.3573204278945923, -0.9545111656188965]|[11970.154622032831, 14075.674778234019, 14154.502188481149, 11869.81399806183]|0.050251126289367676|0.013965390622615814|0.1225566491484642
80.0|5.0|15.300003051757812|10.0009892578125|[-369.5914306640625, 555.6985473632812, 563.2579345703125, -361.4834899902344]|[0.7391828298568726, 1.11139714717865, -1.1265159845352173, -0.7229669690132141]|[10445.502817703962, 12808.198061759176, 12895.021279476312, 10330.292943344099]|0.049664974212646484|0.014551542699337006|0.12601490318775177
80.0|5.0|16.25|10.0009892578125|[-242.09097290039062, 428.1910400390625, 435.94073486328125, -233.79759216308594]|[0.4841819405555725, 0.8563820719718933, -0.8718814849853516, -0.4675951898097992]|[8453.91159299616, 11243.128949206923, 11344.415640834588, 8307.84568451712]|0.0580751895904541|0.006141327321529388|0.12413432449102402
80.0|5.0|17.300003051757812|10.0009892578125|[-145.99876403808594, 331.8397521972656, 339.8423767089844, -137.4480438232422]|[0.2919975221157074, 0.6636794805526733, -0.6796847581863403, -0.2748960852622986]|[6565.124911552871, 9897.661781129087, 10016.296459151661, 6369.974380485444]|0.056682467460632324|0.007534049451351166|0.12159714102745056
80.0|5.0|18.300003051757812|10.0009892578125|[-100.6928482055664, 286.20404052734375, 294.4064636230469, -91.9322738647461]|[0.20138569176197052, 0.5724080801010132, -0.5888129472732544, -0.1838645488023758]|[5452.149009254622, 9191.921025105677, 9322.707840308694, 5209.5763231835235]|0.05639493465423584|0.00782158225774765|0.116255983710289
80.0|5.0|19.300003051757812|10.0009892578125|[-103.24897766113281, 288.5126037597656, 296.79888916015625, -94.39225769042969]|[0.2064979523420334, 0.5770252346992493, -0.5935978293418884, -0.18878450989723206]|[5520.917838068988, 9228.918251677718, 9360.510603513301, 5278.81680833126]|0.05517101287841797|0.009045504033565521|0.11543665826320648
80.0|5.0|20.300003051757812|10.0009892578125|[-136.91307067871094, 322.0487060546875, 330.32794189453125, -128.0529327392578]|[0.27382612228393555, 0.6440973877906799, -0.6606559157371521, -0.25610587000846863]|[6357.565736784225, 9750.551562761417, 9875.089939444286, 6148.414932878777]|0.053723812103271484|0.010492704808712006|0.11575186997652054
80.0|5.0|21.300003051757812|10.0009892578125|[-180.8593292236328, 366.0079650878906, 374.2020568847656, -172.07728576660156]|[0.36171868443489075, 0.7320159673690796, -0.7484041452407837, -0.34415456652641296]|[7306.995870177845, 10394.740990146473, 10510.454323241818, 7127.38432478165]|0.05001342296600342|0.014203093945980072|0.1168440654873848
80.0|5.0|22.300003051757812|10.0009892578125|[-218.0515899658203, 403.294921875, 411.38677978515625, -209.36839294433594]|[0.4361031651496887, 0.8065898418426514, -0.8227735757827759, -0.4187367856502533]|[8023.207658873758, 10911.382512402186, 11020.303865858818, 7861.835704584996]|0.054631948471069336|0.009584568440914154|0.11822827905416489
80.0|5.0|23.300003051757812|10.0009892578125|[-239.0765838623047, 424.46307373046875, 432.446044921875, -230.5014190673828]|[0.47815316915512085, 0.8489261269569397, -0.8648921251296997, -0.4610028564929962]|[8401.11490614325, 11194.078840204851, 11298.853267978018, 8249.07411713919]|0.05207854509353638|0.012137971818447113|0.11946725845336914
80.0|5.0|24.300003051757812|10.0009892578125|[-242.60751342773438, 428.1076965332031, 436.0385437011719, -234.08428955078125]|[0.48521503806114197, 0.8562153577804565, -0.8720770478248596, -0.46816858649253845]|[8462.925686062888, 11242.034709373598, 11345.688201289839, 8312.937926679411]|0.05250197649002075|0.011714540421962738|0.12029704451560974
80.0|5.0|26.150001525878906|10.0009892578125|[-463.4856872558594, 604.40185546875, 656.8765869140625, -411.2947998046875]|[0.9269713759422302, 1.2088037729263306, -1.3137531280517578, -0.8225895762443542]|[11697.325299489657, 13357.688097518652, 13925.483892474032, 11019.071808766059]|0.05357712507247925|0.010639391839504242|0.13020484149456024
80.0|5.0|28.650001525878906|10.0009892578125|[303.8578186035156, -87.25888061523438, -110.52542114257812, 281.99908447265625]|[-0.6077156662940979, -0.17451775074005127, 0.22105084359645844, 0.5639981627464294]|[9471.169562266434, 5075.4344445740735, 5712.148550394495, 9124.14657044242]|0.0539894700050354|0.01022704690694809|0.0966956615447998
80.0|5.0|31.099998474121094|10.0009892578125|[-525.6474609375, 642.8709106445312, 719.0408325195312, -450.12109375]|[1.0512949228286743, 1.2857418060302734, -1.4380817413330078, -0.9002422094345093]|[12457.063821278542, 13776.227033208155, 14569.517880532741, 11527.445742160058]|0.05625066161155701|0.007965855300426483|0.1326110064983368
80.0|5.0|33.599998474121094|10.0009892578125|[223.8606414794922, -8.621898651123047, -30.501649856567383, 203.34671020507812]|[-0.4477212727069855, -0.017243796959519386, 0.06100330129265785, 0.40669339895248413]|[8129.377215570542, 1595.4010029778133, 3000.7517610136524, 7747.953031353028]|0.0534498393535614|0.010766677558422089|0.10047974437475204
80.0|5.0|36.04999542236328|10.0009892578125|[-630.4108276367188, 717.870849609375, 822.880615234375, -523.771484375]|[1.2608215808868408, 1.435741662979126, -1.645761251449585, -1.0475430488586426]|[13642.06881386233, 14557.659703698784, 15586.077085407156, 12434.815024063004]|0.056264087557792664|0.007952429354190826|0.13622726500034332
80.0|5.0|38.349998474121094|10.0009892578125|[-124.62403106689453, 319.1246643066406, 318.1511535644531, -124.7679443359375]|[0.24924805760383606, 0.6382493376731873, -0.6363023519515991, -0.24953588843345642]|[6065.537629746473, 9706.185553465415, 9691.369567380938, 6069.038798348183]|0.05104828253388405|0.013168234378099442|0.11750087887048721
80.0|5.0|40.400001525878906|10.0009892578125|[-49.04494094848633, 250.41371154785156, 242.5772705078125, -55.884918212890625]|[0.09808988124132156, 0.500827431678772, -0.48515453934669495, -0.11176983267068863]|[3805.095069330909, 8598.000313439701, 8462.39818475625, 4061.773612331787]|0.051043782383203506|0.013172734528779984|0.11413951218128204
80.0|5.0|42.79999542236328|10.0009892578125|[477.0072937011719, -259.0567626953125, -284.0110168457031, 453.6239318847656]|[-0.9540145993232727, -0.5181135535240173, 0.5680220127105713, 0.9072478413581848]|[11866.72597596089, 8745.121969488711, 9156.636994511513, 11572.212055572209]|0.05366311967372894|0.010553397238254547|0.08762579411268234
