route_num|missing_points|simTime|tankMass|force_array|torque_array|rpm_list|droneVel 
5.0|11.0|28.0|10.0009892578125|[201.71397399902344, -336.6339111328125, -2.1861774921417236, 535.5811767578125]|[-0.40342792868614197, -0.6732678413391113, 0.004372354596853256, 1.0711623430252075]|[7716.784935874165, 9968.902201805728, 803.3616820547068, 12574.220058337654]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[228.9271697998047, -271.42437744140625, -32.13199234008789, 470.52716064453125]|[-0.45785436034202576, -0.5428487658500671, 0.06426398456096649, 0.9410543441772461]|[8220.856617042753, 8951.43843709156, 3079.9043654909738, 11785.845748640444]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[246.6300048828125, -216.8116455078125, -48.3985710144043, 416.8663024902344]|[-0.493259996175766, -0.4336232841014862, 0.0967971459031105, 0.8337326049804688]|[8532.79594118495, 8000.3632600822975, 3779.937975021136, 11093.45431258628]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[253.73800659179688, -165.38739013671875, -53.63599395751953, 366.88970947265625]|[-0.5074760317802429, -0.3307747542858124, 0.10727198421955109, 0.7337793707847595]|[8654.882293118182, 6987.464283071063, 3979.20735432417, 10407.254366755353]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[251.3961639404297, -115.58936309814453, -49.46648406982422, 318.56390380859375]|[-0.5027922987937927, -0.23117873072624207, 0.09893296658992767, 0.6371278166770935]|[8614.850143570238, 5841.53979151716, 3821.4125499848797, 9697.65403087203]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[240.92552185058594, -66.98262023925781, -37.42148208618164, 271.2294006347656]|[-0.4818510413169861, -0.13396523892879486, 0.07484296709299088, 0.5424587726593018]|[8433.538039750194, 4446.8191798147445, 3323.7541753933574, 8948.222741347643]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[223.71566772460938, -19.575727462768555, -19.001571655273438, 224.77598571777344]|[-0.4474313259124756, -0.03915145620703697, 0.038003142923116684, 0.4495519697666168]|[8126.744467798128, 2403.960675020191, 2368.444246680603, 8145.980374336978]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[201.19566345214844, 26.42030906677246, 4.340366363525391, 179.38580322265625]|[-0.40239131450653076, 0.052840620279312134, -0.008680732920765877, 0.35877159237861633]|[7706.864295323385, 2792.784020167024, 1131.9613503876415, 7277.168630962769]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[174.72665405273438, 70.7428207397461, 31.261720657348633, 135.3357391357422]|[-0.34945330023765564, 0.14148564636707306, -0.06252343952655792, 0.2706714868545532]|[7182.042722506396, 4569.9304466666745, 3037.9095772598944, 6320.837910823338]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[145.5283660888672, 113.17494201660156, 60.59361267089844, 92.88916778564453]|[-0.291056752204895, 0.22634989023208618, -0.121187224984169, 0.18577833473682404]|[6554.540189005694, 5780.209032777683, 4229.429861259635, 5236.618551807418]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[114.62493133544922, 153.5581817626953, 91.35771942138672, 52.24624252319336]|[-0.22924986481666565, 0.3071163594722748, -0.18271543085575104, 0.10449248552322388]|[5817.119000855563, 6732.942174295043, 5193.271512911253, 3927.316796777799]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[82.86798095703125, 191.8125762939453, 122.77167510986328, 13.552008628845215]|[-0.16573596000671387, 0.3836251497268677, -0.24554336071014404, 0.02710401825606823]|[4946.087359842727, 7525.007606335491, 6020.291147800155, 2000.185334851149]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[50.90404510498047, 227.91461181640625, 154.2301788330078, -23.13260269165039]|[-0.1018080860376358, 0.4558292031288147, -0.3084603548049927, -0.04626520350575447]|[3876.5425165402285, 8202.655809109372, 6747.658349455324, 2613.248160669528]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[19.228321075439453, 261.9057922363281, 185.29359436035156, -57.79705047607422]|[-0.038456644862890244, 0.5238115787506104, -0.37058719992637634, -0.11559410393238068]|[2382.5338887791704, 8793.078607320676, 7396.029027050833, 4130.6770520252]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[-11.803377151489258, 293.8564758300781, 215.64292907714844, -90.47779846191406]|[0.02360675483942032, 0.5877129435539246, -0.4312858581542969, -0.18095560371875763]|[1866.6871855628906, 9313.995782276439, 7978.771268382238, 5168.201244649607]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[-41.94922637939453, 323.8570861816406, 245.06275939941406, -121.24150848388672]|[0.08389844745397568, 0.6477141976356506, -0.49012553691864014, -0.2424830198287964]|[3519.0900652518467, 9777.889073577264, 8505.641299531295, 5982.656520386632]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[-71.04716491699219, 352.0291748046875, 273.4248046875, -150.1781768798828]|[0.14209432899951935, 0.7040583491325378, -0.5468496084213257, -0.30035635828971863]|[4579.750093627585, 10194.307578259462, 8984.364419920728, 6658.429686161649]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[-98.99561309814453, 378.4646911621094, 300.63336181640625, -177.3752899169922]|[0.19799122214317322, 0.756929337978363, -0.6012667417526245, -0.3547506034374237]|[5406.004200620327, 10570.148484628766, 9420.782791304835, 7236.273336569725]|-0.0227544903755188
5.0|11.0|28.0|10.0009892578125|[-125.73546600341797, 403.26861572265625, 326.6417541503906, -202.92678833007812]|[0.2514709234237671, 0.8065372109413147, -0.6532835364341736, -0.4058535695075989]|[6092.524746316058, 10911.026642347859, 9819.836426206642, 7739.948927478637]|-0.0227544903755188
5.0|11.0|29.0|10.0009892578125|[-151.2516326904297, 426.561279296875, 351.4518737792969, -226.9374237060547]|[0.3025032579898834, 0.8531225323677063, -0.7029037475585938, -0.4538748562335968]|[6682.184146378599, 11221.712014540426, 10185.94520457947, 8185.0524009171995]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[201.82289123535156, -336.75762939453125, -2.2956347465515137, 535.69970703125]|[-0.403645783662796, -0.673515260219574, 0.004591269418597221, 1.071399450302124]|[7718.868027701916, 9970.733897773003, 823.2273656677604, 12575.61139111174]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[229.0183563232422, -271.51934814453125, -32.21580123901367, 470.61968994140625]|[-0.45803672075271606, -0.5430387258529663, 0.06443160027265549, 0.9412393569946289]|[8222.493724384816, 8953.004342960585, 3083.9183602696767, 11787.004536594814]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[246.7262725830078, -216.89906311035156, -48.492462158203125, 416.9472351074219]|[-0.4934525489807129, -0.4337981045246124, 0.09698492288589478, 0.8338944911956787]|[8534.461092389009, 8001.975955037267, 3783.6026570075433, 11094.531131116644]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[253.87179565429688, -165.50572204589844, -53.76347732543945, 367.006103515625]|[-0.5077435970306396, -0.33101144433021545, 0.10752695798873901, 0.7340121865272522]|[8657.163732954214, 6989.963542971107, 3983.9334873263806, 10408.90506221333]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[251.57342529296875, -115.75054931640625, -49.64224624633789, 318.718994140625]|[-0.5031468272209167, -0.23150110244750977, 0.09928449243307114, 0.6374379992485046]|[8617.886806640914, 5845.611306667176, 3828.195569126292, 9700.0143569416]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[241.16622924804688, -67.20755004882812, -37.6602668762207, 271.44903564453125]|[-0.4823324382305145, -0.13441510498523712, 0.0753205344080925, 0.5428980588912964]|[8437.7499393161, 4454.27920377331, 3334.341675431192, 8951.845035379536]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[224.03118896484375, -19.87529945373535, -19.314815521240234, 225.0709991455078]|[-0.44806236028671265, -0.0397505983710289, 0.03862963244318962, 0.4501419961452484]|[8132.473295498597, 2422.2850253453703, 2387.886532940054, 8151.324329506453]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[201.5931854248047, 26.0374813079834, 3.9450185298919678, 179.7642822265625]|[-0.4031863808631897, 0.052074965089559555, -0.007890037260949612, 0.3595285713672638]|[7714.474141507389, 2772.476601539824, 1079.1776134558795, 7284.841490916376]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[175.20887756347656, 70.27701568603516, 30.784015655517578, 135.79969787597656]|[-0.35041776299476624, 0.1405540406703949, -0.06156802922487259, 0.2715994119644165]|[7191.946659499929, 4554.86027875533, 3014.609334736095, 6331.663206921241]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[146.0955352783203, 112.61974334716797, 60.029212951660156, 93.44103240966797]|[-0.2921910583972931, 0.22523948550224304, -0.12005842477083206, 0.18688206374645233]|[6567.300306816513, 5766.013709308242, 4209.686248024577, 5252.151175208712]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[115.28109741210938, 152.91197204589844, 90.70539855957031, 52.890357971191406]|[-0.23056219518184662, 0.30582395195961, -0.1814107894897461, 0.1057807207107544]|[5833.7451794922035, 6718.760319369309, 5174.69755817356, 3951.4515128309845]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[83.61094665527344, 191.07406616210938, 122.03137969970703, 14.287393569946289]|[-0.16722188889980316, 0.3821481168270111, -0.24406276643276215, 0.028574787080287933]|[4968.210339295102, 7510.5073740911375, 6002.112961796762, 2053.7373817325793]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[51.73488998413086, 227.08432006835938, 153.40283203125, -22.304418563842773]|[-0.10346978157758713, 0.4541686475276947, -0.30680567026138306, -0.044608838856220245]|[3908.050516932845, 8187.701060392543, 6729.5355650819265, 2566.0425716809523]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[20.14284324645996, 260.983642578125, 184.3780975341797, -56.881229400634766]|[-0.040285684168338776, 0.5219672918319702, -0.3687562048435211, -0.11376246064901352]|[2438.5338610611066, 8777.585088957645, 7377.735287801119, 4097.820126984935]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[-10.809206008911133, 292.8561706542969, 214.65257263183594, -89.47906494140625]|[0.02161841094493866, 0.5857123732566833, -0.42930513620376587, -0.17895813286304474]|[1786.3448448003503, 9298.129566540492, 7960.428629202965, 5139.597657754729]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[-40.88127517700195, 322.7751159667969, 243.99539184570312, -120.1642074584961]|[0.08176255226135254, 0.6455502510070801, -0.48799076676368713, -0.24032841622829437]|[3474.0064541768584, 9761.541993153262, 8487.097983045, 5956.017528473565]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[-69.90056610107422, 350.8605041503906, 272.2740783691406, -149.0185089111328]|[0.13980112969875336, 0.7017209529876709, -0.5445481538772583, -0.29803702235221863]|[4542.644494935138, 10177.371918814093, 8965.438841524205, 6632.671843021667]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[-97.77597045898438, 377.22271728515625, 299.4109191894531, -176.14102172851562]|[0.19555194675922394, 0.7544454336166382, -0.5988218188285828, -0.3522820472717285]|[5372.599552561882, 10552.79067499561, 9401.609773899438, 7211.052535594389]|-0.021600961685180664
5.0|11.0|29.0|10.0009892578125|[-124.45086669921875, 401.96075439453125, 325.3556823730469, -201.62542724609375]|[0.24890172481536865, 0.8039215207099915, -0.6507113575935364, -0.40325087308883667]|[6061.322150229518, 10893.319215992764, 9800.485761802769, 7715.0910243444005]|-0.021600961685180664
5.0|11.0|30.0|10.0009892578125|[-149.90875244140625, 425.19891357421875, 350.1123352050781, -225.57684326171875]|[0.2998175024986267, 0.8503978252410889, -0.7002246379852295, -0.4511536657810211]|[6652.454287348029, 11203.777543029006, 10166.51510099218, 8160.479185755156]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[202.7966766357422, -337.76904296875, -3.2610585689544678, 536.7144165039062]|[-0.4055933356285095, -0.6755380630493164, 0.006522117182612419, 1.0734288692474365]|[7737.467196618192, 9985.69565979045, 981.177777554629, 12587.515966427305]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[229.90725708007812, -272.40557861328125, -33.137855529785156, 471.4647521972656]|[-0.45981451869010925, -0.5448111295700073, 0.0662757083773613, 0.9429295063018799]|[8238.43546495339, 8967.603599711278, 3127.7397109806857, 11797.582382562285]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[247.6497344970703, -217.82803344726562, -49.40637969970703, 417.8776550292969]|[-0.49529948830604553, -0.4356560707092285, 0.0988127589225769, 0.8357553482055664]|[8550.417822206466, 8019.093723408737, 3819.0902360948335, 11106.902984935567]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[254.77796936035156, -166.41213989257812, -54.67921447753906, 367.8956604003906]|[-0.5095559358596802, -0.3328242897987366, 0.10935842990875244, 0.7357913255691528]|[8672.600473710498, 7009.0782192238385, 4017.7188018959864, 10421.512085820945]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[252.5240478515625, -116.69161224365234, -50.588348388671875, 319.657470703125]|[-0.5050480961799622, -0.23338322341442108, 0.10117670148611069, 0.6393148899078369]|[8634.153693836224, 5869.3258905307675, 3864.503049870294, 9714.284834956152]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[242.15274047851562, -68.1811294555664, -38.643028259277344, 272.4195556640625]|[-0.4843054711818695, -0.1363622546195984, 0.07728605717420578, 0.5448391437530518]|[8454.989998224186, 4486.425905176728, 3377.5670582633416, 8967.833659322723]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[225.0558319091797, -20.887584686279297, -20.33597755432129, 226.08018493652344]|[-0.45011165738105774, -0.0417751707136631, 0.04067195579409599, 0.4521603584289551]|[8151.049671407676, 2483.204667245079, 2450.19658896036, 8169.578569423608]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[202.66717529296875, 24.97638511657715, 2.8769705295562744, 180.82489013671875]|[-0.40533435344696045, 0.04995276778936386, -0.005753941368311644, 0.3616497814655304]|[7734.996316855944, 2715.396132601828, 921.5865133528529, 7306.300140939977]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[176.33360290527344, 69.15995025634766, 29.664419174194336, 136.91563415527344]|[-0.3526672124862671, 0.13831989467144012, -0.0593288391828537, 0.27383124828338623]|[7214.993507420585, 4518.515122527736, 2959.2818373673463, 6357.625254091064]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[147.27288818359375, 111.4461441040039, 58.85673522949219, 94.61334228515625]|[-0.2945457994937897, 0.22289228439331055, -0.11771347373723984, 0.1892266869544983]|[6593.709446693176, 5735.89149842267, 4168.372174020182, 5284.995188477864]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[116.51359558105469, 151.69122314453125, 89.48867797851562, 54.12071990966797]|[-0.23302718997001648, 0.3033824563026428, -0.1789773553609848, 0.10824144631624222]|[5864.847262744383, 6691.887490103981, 5139.873732477464, 3997.147609157012]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[84.87611389160156, 189.7658233642578, 120.73928833007812, 15.563530921936035]|[-0.16975222527980804, 0.3795316517353058, -0.2414785772562027, 0.03112706169486046]|[5005.657692498676, 7484.7518030060655, 5970.252646971814, 2143.4949784847904]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[53.06515884399414, 225.76007080078125, 152.08328247070312, -20.97518539428711]|[-0.10613031685352325, 0.4515201449394226, -0.3041665554046631, -0.041950371116399765]|[3957.9758344801853, 8163.792737341011, 6700.529795805055, 2488.406390931343]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[21.516271591186523, 259.5979309082031, 183.00534057617188, -55.500694274902344]|[-0.04303254187107086, 0.5191958546638489, -0.3660106956958771, -0.1110013872385025]|[2520.2981043897976, 8754.251460979283, 7350.21911483671, 4047.7866333477014]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[-9.390170097351074, 291.4253845214844, 213.23500061035156, -88.05247497558594]|[0.018780341371893883, 0.5828507542610168, -0.426470011472702, -0.17610494792461395]|[1664.9650967034604, 9275.388157709745, 7934.09963323088, 5098.462012258698]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[-39.41762924194336, 321.30615234375, 242.53729248046875, -118.69537353515625]|[0.07883526384830475, 0.6426122784614563, -0.48507457971572876, -0.23739074170589447]|[3411.250828239682, 9739.30406128523, 8461.700831856519, 5919.503746321446]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[-68.40253448486328, 349.353515625, 270.78204345703125, -147.5113525390625]|[0.13680507242679596, 0.6987070441246033, -0.5415641069412231, -0.2950226962566376]|[4493.704401236782, 10155.491874255507, 8940.84023847143, 6599.045556801595]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[-96.24617767333984, 375.6790771484375, 297.88482666015625, -174.599365234375]|[0.19249236583709717, 0.751358151435852, -0.5957696437835693, -0.34919872879981995]|[5330.4042859520305, 10531.176904753422, 9377.619239834337, 7179.426177551337]|-0.02267909049987793
5.0|11.0|30.0|10.0009892578125|[-122.89264678955078, 400.39794921875, 323.8088073730469, -200.0570526123047]|[0.24578529596328735, 0.8007959127426147, -0.6476176381111145, -0.40011411905288696]|[6023.256430379622, 10872.122227258747, 9777.160229822275, 7685.025928089939]|-0.02267909049987793
5.0|11.0|31.0|10.0009892578125|[-148.31658935546875, 423.5942077636719, 348.5256042480469, -223.9723663330078]|[0.29663318395614624, 0.847188413143158, -0.6970511674880981, -0.4479447305202484]|[6617.032519560598, 11182.615962584525, 10143.45129915605, 8131.405576111218]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[203.97816467285156, -338.9775085449219, -4.441646575927734, 537.9183959960938]|[-0.4079563319683075, -0.6779550313949585, 0.008883293718099594, 1.0758367776870728]|[7759.973602703414, 10003.543054862852, 1145.0920599096403, 12601.626470072535]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[231.05279541015625, -273.5680847167969, -34.252952575683594, 472.6504211425781]|[-0.4621056020259857, -0.5471361875534058, 0.0685059055685997, 0.945300817489624]|[8258.934419933015, 8986.718104332918, 3179.9289067295103, 11812.407715258052]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[248.72328186035156, -218.88970947265625, -50.48627853393555, 418.9266357421875]|[-0.49744656682014465, -0.43777942657470703, 0.10097255557775497, 0.8378532528877258]|[8568.93056585831, 8038.61217306846, 3860.6024636271436, 11120.834843131004]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[255.8498077392578, -167.46597290039062, -55.748863220214844, 368.9453125]|[-0.5116996169090271, -0.3349319398403168, 0.11149772256612778, 0.7378906011581421]|[8690.823929228418, 7031.236281021355, 4056.8262906235486, 10436.368432028083]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[253.59335327148438, -117.74048614501953, -51.654117584228516, 320.70343017578125]|[-0.5071867108345032, -0.23548097908496857, 0.10330823808908463, 0.6414068937301636]|[8652.414913555702, 5895.644881472589, 3904.9985540832263, 9730.165036316737]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[243.2246551513672, -69.23342895507812, -39.711639404296875, 273.46875]|[-0.48644930124282837, -0.13846684992313385, 0.07942327857017517, 0.5469375252723694]|[8473.682787628422, 4520.9148240175455, 3423.949196614452, 8985.086382289332]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[226.1447296142578, -21.956336975097656, -21.420703887939453, 227.14671325683594]|[-0.4522894620895386, -0.043912675231695175, 0.042841408401727676, 0.454293429851532]|[8170.744671587711, 2545.9410745283717, 2514.6947369856293, 8188.8258005103235]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[203.7696533203125, 23.890161514282227, 1.7780297994613647, 181.90821838378906]|[-0.4075393080711365, 0.04778032377362251, -0.0035560596734285355, 0.36381644010543823]|[7756.006373401959, 2655.6934775586183, 724.4992190798846, 7328.15360855529]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[177.45375061035156, 68.05057525634766, 28.548290252685547, 138.02261352539062]|[-0.35490748286247253, 0.1361011415719986, -0.057096581906080246, 0.2760452330112457]|[7237.873616549517, 4482.12851085416, 2903.076336705002, 6383.2745963891]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[148.40818786621094, 110.31932067871094, 57.72474670410156, 95.73712921142578]|[-0.2968163788318634, 0.22063864767551422, -0.11544949561357498, 0.19147424399852753]|[6619.075503336939, 5706.820247671093, 4128.092517051051, 5316.28927617298]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[117.66539001464844, 150.527587890625, 88.32649993896484, 55.267826080322266]|[-0.23533077538013458, 0.3010551929473877, -0.17665299773216248, 0.1105356514453888]|[5893.764429175565, 6666.171080472267, 5106.389220345942, 4039.2859146486985]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[86.06588745117188, 188.61407470703125, 119.58064270019531, 16.73944854736328]|[-0.17213177680969238, 0.37722814083099365, -0.23916128277778625, 0.03347890079021454]|[5040.619667443119, 7462.003573781491, 5941.537542503272, 2222.997515905363]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[54.26190185546875, 224.54933166503906, 150.88087463378906, -19.776519775390625]|[-0.10852380096912384, 0.4490986764431, -0.3017617464065552, -0.039553042501211166]|[4002.3577904502035, 8141.87231730689, 6673.989214314765, 2416.2581835426554]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[22.73654556274414, 258.3816223144531, 181.7928466796875, -54.28291320800781]|[-0.045473091304302216, 0.5167632699012756, -0.3635857105255127, -0.10856582969427109]|[2590.7806503116076, 8733.718992140915, 7325.829371436939, 4003.132614114584]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[-8.152524948120117, 290.1853942871094, 212.00238037109375, -86.8138198852539]|[0.016305049881339073, 0.5803707838058472, -0.4240047335624695, -0.17362762987613678]|[1551.3667255118278, 9255.634128368853, 7911.134580899828, 5062.474363942431]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[-38.16259765625, 320.0478820800781, 241.28781127929688, -117.43785095214844]|[0.0763251930475235, 0.6400957703590393, -0.4825756251811981, -0.23487569391727448]|[3356.505539868289, 9720.215261062785, 8439.87658348894, 5888.063047528642]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[-67.12906646728516, 348.0745849609375, 269.5104675292969, -146.23670959472656]|[0.13425813615322113, 0.6961491703987122, -0.5390209555625916, -0.2924734354019165]|[4451.677636651571, 10136.885966303655, 8919.822715506636, 6570.472581252944]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[-94.95866394042969, 374.390380859375, 296.6040954589844, -173.3102264404297]|[0.18991732597351074, 0.7487807869911194, -0.5932081937789917, -0.34662047028541565]|[5294.6310443889915, 10513.09877898545, 9357.43837540468, 7152.872747561565]|-0.02376532554626465
5.0|11.0|31.0|10.0009892578125|[-121.58773803710938, 399.0780029296875, 322.5020446777344, -198.74502563476562]|[0.2431754767894745, 0.7981560230255127, -0.6450040936470032, -0.3974900543689728]|[5991.1927709760885, 10854.186990624798, 9757.41193364267, 7659.784259969794]|-0.02376532554626465
5.0|11.0|32.0|10.0009892578125|[-147.001953125, 422.2621154785156, 347.208984375, -222.64822387695312]|[0.2940039038658142, 0.8445242643356323, -0.6944179534912109, -0.4452964663505554]|[6587.641495333901, 11165.018925318527, 10124.273789541825, 8107.3331854172675]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[204.83607482910156, -339.85736083984375, -5.30235481262207, 538.789306640625]|[-0.4096721410751343, -0.6797147393226624, 0.010604709386825562, 1.0775786638259888]|[7776.275285837239, 10016.517273053667, 1251.1310340603359, 12611.823604166086]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[231.84622192382812, -274.3648681640625, -35.04357147216797, 473.444580078125]|[-0.46369245648384094, -0.5487297177314758, 0.07008714973926544, 0.9468891620635986]|[8273.102700399457, 8999.795766505988, 3216.4187449437777, 11822.327300122066]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[249.4803009033203, -219.63717651367188, -51.2376594543457, 419.6742248535156]|[-0.49896058440208435, -0.4392743408679962, 0.10247532278299332, 0.8393484354019165]|[8581.960940807407, 8052.325647430087, 3889.2247912708226, 11130.7531779438]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[256.5870056152344, -168.18251037597656, -56.47370529174805, 369.66845703125]|[-0.5131739974021912, -0.3363650143146515, 0.11294741183519363, 0.7393369078636169]|[8703.335661216548, 7046.262517466179, 4083.1143763042674, 10446.591232034798]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[254.30706787109375, -118.42928314208984, -52.36185073852539, 321.3924560546875]|[-0.5086141228675842, -0.2368585616350174, 0.10472369939088821, 0.6427848935127258]|[8664.58206202593, 5912.864874066679, 3931.659493754574, 9740.611975312364]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[243.92935180664062, -69.91341400146484, -40.413265228271484, 274.14581298828125]|[-0.48785871267318726, -0.13982681930065155, 0.0808265283703804, 0.5482916235923767]|[8485.949342062884, 4543.0619505127215, 3454.0639541861347, 8996.202293478907]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[226.84886169433594, -22.635717391967773, -22.117446899414062, 227.82725524902344]|[-0.45369774103164673, -0.045271437615156174, 0.04423489421606064, 0.455654501914978]|[8183.4551424529, 2585.0296903721437, 2555.2647308437586, 8201.083675309168]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[204.47337341308594, 23.20562171936035, 1.0782966613769531, 182.59039306640625]|[-0.4089467525482178, 0.046411242336034775, -0.0021565931383520365, 0.3651807904243469]|[7769.3875447251985, 2617.369324622707, 564.2057842904145, 7341.8814183979175]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[178.162353515625, 67.35797882080078, 27.845104217529297, 138.71414184570312]|[-0.356324702501297, 0.1347159594297409, -0.055690206587314606, 0.2774282991886139]|[7252.310247029095, 4459.261361504683, 2867.0999149125237, 6399.24552959498]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[149.12767028808594, 109.60965728759766, 57.00941848754883, 96.44440460205078]|[-0.2982553541660309, 0.21921931207180023, -0.11401883512735367, 0.19288881123065948]|[6635.100732729224, 5688.4351836901715, 4102.435007884361, 5335.890665782944]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[118.39287567138672, 149.811767578125, 87.60658264160156, 55.98452377319336]|[-0.23678575456142426, 0.2996235489845276, -0.17521315813064575, 0.11196904629468918]|[5911.955939231294, 6650.302005558948, 5085.536478463788, 4065.3917184137877]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[86.80707550048828, 187.87994384765625, 118.84703063964844, 17.47438621520996]|[-0.17361414432525635, 0.37575989961624146, -0.23769406974315643, 0.03494877368211746]|[5062.277713580903, 7447.467468751897, 5923.284214740441, 2271.2731614251147]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[55.006771087646484, 223.80262756347656, 150.140625, -19.031883239746094]|[-0.11001353710889816, 0.4476052522659302, -0.30028125643730164, -0.03806376829743385]|[4029.734933807012, 8128.323775441451, 6657.597167784911, 2370.332582322929]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[23.48948097229004, 257.6234436035156, 181.04515075683594, -53.52617263793945]|[-0.04697896167635918, 0.5152468681335449, -0.3620902895927429, -0.10705234110355377]|[2633.3289539491752, 8720.89574163867, 7310.748644773111, 3975.1314931982856]|-0.02264481782913208
5.0|11.0|32.0|10.0009892578125|[-7.390192031860352, 289.40765380859375, 211.23895263671875, -86.04375457763672]|[0.014780383557081223, 0.5788153409957886, -0.4224779009819031, -0.17208752036094666]|[1477.0536350122243, 9243.222561168794, 7896.877602904626, 5039.971497916663]|-0.02264481782913208
